Team_Name,Player_Name,Uploaded_Date,Category_Name,Format_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Aurora University,Deante Walker,2019-1-15,Play Types,Offensive,Off Screen,1.2%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Aurora University,Kyle Ottens,2019-1-15,Play Types,Offensive,Off Screen,1.2%,0.3,0.7,2,-,-,0,0.3,0.3,100%,100%,0%,0%,0%,"100%
"
Aurora University,Jarek Hotwagner,2019-1-15,Play Types,Offensive,Post-Up,42.2%,1.6,0.9,0.593,17%,Below Average,0.7,0.5,1.2,40%,40%,25.9%,0%,0%,"29.6%
"
Aurora University,Jesse Young,2019-1-15,Play Types,Offensive,Post-Up,28.1%,1.3,1.1,0.889,62%,Good,0.5,0.4,0.9,41.7%,41.7%,16.7%,16.7%,16.7%,"44.4%
"
Aurora University,Ty Carlson,2019-1-15,Play Types,Offensive,Post-Up,15.6%,0.6,0.6,1,81%,Very Good,0.2,0.2,0.4,50%,50%,10%,40%,40%,"50%
"
Aurora University,Max Vickers,2019-1-15,Play Types,Offensive,Post-Up,7.8%,1.7,1.7,1,-,-,0.7,0.7,1.3,50%,50%,20%,20%,20%,"40%
"
Aurora University,Bailey Vance,2019-1-15,Play Types,Offensive,Post-Up,1.6%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Aurora University,Demetrius Pointer,2019-1-15,Play Types,Offensive,Post-Up,1.6%,0.1,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Aurora University,Justin Wierzgac,2019-1-15,Play Types,Offensive,Post-Up,1.6%,0.1,0.1,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Aurora University,Myles Turner,2019-1-15,Play Types,Offensive,Post-Up,1.6%,0.5,0,0,-,-,0.5,0,0.5,0%,0%,0%,0%,0%,"0%
"
Aurora University,Jarek Hotwagner,2019-1-15,Play Types,Offensive,P&R Roll Man,45%,0.5,0.7,1.333,-,-,0.2,0.3,0.5,62.5%,75%,11.1%,0%,0%,"55.6%
"
Aurora University,Ty Carlson,2019-1-15,Play Types,Offensive,P&R Roll Man,15%,0.2,0,0,-,-,0.1,0,0.1,0%,0%,33.3%,0%,0%,"0%
"
Aurora University,Jesse Young,2019-1-15,Play Types,Offensive,P&R Roll Man,15%,0.2,0.1,0.667,-,-,0.1,0.1,0.2,33.3%,33.3%,0%,0%,0%,"33.3%
"
Aurora University,Max Vickers,2019-1-15,Play Types,Offensive,P&R Roll Man,5%,0.3,0,0,-,-,0.3,0,0.3,0%,0%,0%,0%,0%,"0%
"
Aurora University,Bailey Vance,2019-1-15,Play Types,Offensive,P&R Roll Man,5%,0.1,0.2,3,-,-,0,0.1,0.1,100%,150%,0%,0%,0%,"100%
"
Aurora University,Mike Finley,2019-1-15,Play Types,Offensive,P&R Roll Man,5%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Aurora University,Garrett Hoffman,2019-1-15,Play Types,Offensive,P&R Roll Man,5%,0.1,0.3,3,-,-,0,0.1,0.1,100%,150%,0%,0%,0%,"100%
"
Aurora University,Justin Wierzgac,2019-1-15,Play Types,Offensive,P&R Roll Man,5%,0.1,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Aurora University,Ty Carlson,2019-1-15,Play Types,Offensive,Hand Off,33.3%,0.4,0.4,1,-,-,0.2,0.1,0.4,33.3%,50%,0%,0%,0%,"33.3%
"
Aurora University,Bailey Vance,2019-1-15,Play Types,Offensive,Hand Off,16.7%,0.2,0.1,0.667,-,-,0.1,0.1,0.1,50%,50%,33.3%,0%,0%,"33.3%
"
Aurora University,Brandon James,2019-1-15,Play Types,Offensive,Hand Off,16.7%,0.2,0.3,1.667,-,-,0.1,0.1,0.2,66.7%,66.7%,0%,33.3%,33.3%,"66.7%
"
Aurora University,Garrett Hoffman,2019-1-15,Play Types,Offensive,Hand Off,11.1%,0.2,0.3,1.5,-,-,0.1,0.1,0.2,50%,75%,0%,0%,0%,"50%
"
Aurora University,Demetrius Pointer,2019-1-15,Play Types,Offensive,Hand Off,5.6%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Aurora University,Rashad Johnson,2019-1-15,Play Types,Offensive,Hand Off,5.6%,0.1,0.3,3,-,-,0,0.1,0.1,100%,150%,0%,0%,0%,"100%
"
Aurora University,Jarek Hotwagner,2019-1-15,Play Types,Offensive,Hand Off,5.6%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Aurora University,Deante Walker,2019-1-15,Play Types,Offensive,Hand Off,5.6%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Aurora University,Jarek Hotwagner,2019-1-15,Play Types,Offensive,Hand Off,15.6%,1.2,0.1,0.05,4%,Poor,0.1,0,0.1,0%,0%,85%,5%,0%,"5%
"
Aurora University,Bailey Vance,2019-1-15,Play Types,Offensive,Hand Off,12.5%,1,0.8,0.813,86%,Excellent,0.1,0.2,0.3,60%,60%,50%,25%,6.3%,"37.5%
"
Aurora University,Brandon James,2019-1-15,Play Types,Offensive,Hand Off,10.9%,0.8,0.3,0.357,35%,Average,0.1,0.1,0.2,50%,62.5%,64.3%,7.1%,0%,"14.3%
"
Aurora University,Matt Dunn,2019-1-15,Play Types,Offensive,Hand Off,9.4%,1.2,0.5,0.417,43%,Average,0.2,0.1,0.3,33.3%,33.3%,58.3%,16.7%,0%,"25%
"
Aurora University,Ty Carlson,2019-1-15,Play Types,Offensive,Hand Off,7.8%,0.6,0.7,1.2,98%,Excellent,0,0,0,-,-,20%,80%,0%,"70%
"
Aurora University,Garrett Hoffman,2019-1-15,Play Types,Offensive,Hand Off,7%,0.8,0.3,0.333,-,-,0,0,0,-,-,77.8%,22.2%,0%,"22.2%
"
Aurora University,Jesse Young,2019-1-15,Play Types,Offensive,Hand Off,7%,0.6,0.6,1,-,-,0.2,0.3,0.5,57.1%,57.1%,11.1%,22.2%,11.1%,"55.6%
"
Aurora University,Deante Walker,2019-1-15,Play Types,Offensive,Hand Off,7%,0.7,0.6,0.889,-,-,0.1,0.1,0.2,50%,50%,22.2%,55.6%,22.2%,"44.4%
"
Aurora University,Demetrius Pointer,2019-1-15,Play Types,Offensive,Hand Off,6.3%,0.8,0.4,0.5,-,-,0.3,0.1,0.4,25%,25%,25%,25%,0%,"25%
"
Aurora University,Rashad Johnson,2019-1-15,Play Types,Offensive,Hand Off,5.5%,0.7,0.7,1,-,-,0,0.1,0.1,100%,100%,57.1%,42.9%,14.3%,"42.9%
"
Aurora University,Mike Finley,2019-1-15,Play Types,Offensive,Hand Off,3.1%,0.3,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Aurora University,Justin Wierzgac,2019-1-15,Play Types,Offensive,Hand Off,3.1%,0.3,0.3,1,-,-,0.1,0.1,0.1,50%,75%,25%,25%,25%,"50%
"
Aurora University,Max Vickers,2019-1-15,Play Types,Offensive,Hand Off,2.3%,1,0.7,0.667,-,-,0.3,0,0.3,0%,0%,33.3%,33.3%,0%,"33.3%
"
Aurora University,Kyle Ottens,2019-1-15,Play Types,Offensive,Hand Off,1.6%,0.7,0.7,1,-,-,0,0,0,-,-,50%,50%,0%,"50%
"
Aurora University,Ethan Conroy,2019-1-15,Play Types,Offensive,Hand Off,0.8%,0.1,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Sy Staver,2019-1-15,Play Types,Defensive,Overall,11.4%,9.2,8.1,0.873,48%,Average,5,2.9,7.9,37%,45.6%,9.6%,5.1%,3.8%,"36.3%
"
Edgewood College (WI) Eagles,Emil Radisevic,2019-1-15,Play Types,Defensive,Overall,9.6%,7.8,6.9,0.894,43%,Average,3.8,3.1,6.8,44.8%,49.1%,8.3%,3.8%,3%,"41.7%
"
Edgewood College (WI) Eagles,Jake Negus,2019-1-15,Play Types,Defensive,Overall,9.2%,7.5,6,0.803,63%,Good,3.7,2.2,5.9,37%,43%,15%,11.8%,9.4%,"35.4%
"
Edgewood College (WI) Eagles,Ben Seefeld,2019-1-15,Play Types,Defensive,Overall,8.7%,7,6.3,0.899,42%,Average,3.2,2.4,5.6,42.1%,50.5%,14.3%,6.7%,5%,"38.7%
"
Edgewood College (WI) Eagles,Mcclain Steffens,2019-1-15,Play Types,Defensive,Overall,7.5%,6.4,6.7,1.039,17%,Below Average,3.4,2.4,5.8,41.3%,49.5%,2.9%,11.7%,9.7%,"44.7%
"
Edgewood College (WI) Eagles,Jacob Miller,2019-1-15,Play Types,Defensive,Overall,4.9%,3.9,3.1,0.791,66%,Very Good,1.6,1.1,2.8,40.4%,46.8%,17.9%,11.9%,4.5%,"35.8%
"
Edgewood College (WI) Eagles,Matthew Myers,2019-1-15,Play Types,Defensive,Overall,3.9%,3.2,2.1,0.667,86%,Excellent,1.8,0.7,2.5,27.9%,31.4%,9.3%,11.1%,9.3%,"31.5%
"
Edgewood College (WI) Eagles,Tyler Lemke,2019-1-15,Play Types,Defensive,Overall,3.8%,5.2,3.6,0.692,83%,Excellent,3.2,1.1,4.3,25.6%,30.2%,5.8%,13.5%,11.5%,"32.7%
"
Edgewood College (WI) Eagles,Ryan Buss,2019-1-15,Play Types,Defensive,Overall,3.5%,2.8,2.9,1.042,16%,Below Average,1.1,1.2,2.3,51.3%,53.8%,8.3%,16.7%,14.6%,"50%
"
Edgewood College (WI) Eagles,Avery Lyons,2019-1-15,Play Types,Defensive,Overall,2%,1.7,1.2,0.704,81%,Very Good,0.9,0.4,1.4,31.8%,34.1%,7.4%,11.1%,11.1%,"37%
"
Edgewood College (WI) Eagles,Will Schwartz,2019-1-15,Play Types,Defensive,Overall,0.8%,1,0.7,0.727,78%,Very Good,0.6,0.3,0.9,30%,30%,0%,9.1%,9.1%,"36.4%
"
Edgewood College (WI) Eagles,Eli Hartjes,2019-1-15,Play Types,Defensive,Overall,0.4%,0.8,0.5,0.667,-,-,0.5,0.3,0.8,33.3%,33.3%,0%,0%,0%,"33.3%
"
Edgewood College (WI) Eagles,Jaden Lechelt,2019-1-15,Play Types,Defensive,Overall,0.4%,0.8,0.7,0.8,-,-,0.5,0.2,0.7,25%,37.5%,0%,20%,0%,"40%
"
Edgewood College (WI) Eagles,Jake Graf,2019-1-15,Play Types,Defensive,Overall,0.3%,0.4,0.8,2,-,-,0.1,0.3,0.4,75%,100%,0%,0%,0%,"75%
"
Edgewood College (WI) Eagles,Caleb Holzman,2019-1-15,Play Types,Defensive,Overall,0.2%,0.3,0.2,0.667,-,-,0.2,0.1,0.3,33.3%,33.3%,0%,0%,0%,"33.3%
"
Edgewood College (WI) Eagles,Kyle Geiger,2019-1-15,Play Types,Defensive,Overall,0.1%,1,0,0,-,-,0.5,0,0.5,0%,0%,50%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Ben Seefeld,2019-1-15,Play Types,Defensive,Spot Up,15.6%,2.8,2.6,0.957,41%,Average,1.2,0.9,2.2,43.2%,58.1%,17%,4.3%,2.1%,"36.2%
"
Edgewood College (WI) Eagles,Sy Staver,2019-1-15,Play Types,Defensive,Spot Up,15%,2.6,2.6,0.978,38%,Average,1.6,0.9,2.5,37.2%,50%,2.2%,2.2%,0%,"37.8%
"
Edgewood College (WI) Eagles,Mcclain Steffens,2019-1-15,Play Types,Defensive,Spot Up,13%,2.4,2.9,1.205,12%,Poor,1.3,1,2.3,44.4%,58.3%,2.6%,7.7%,5.1%,"46.2%
"
Edgewood College (WI) Eagles,Jake Negus,2019-1-15,Play Types,Defensive,Spot Up,13%,2.3,2,0.872,55%,Good,1.5,0.7,2.2,32.4%,43.2%,0%,5.1%,2.6%,"35.9%
"
Edgewood College (WI) Eagles,Emil Radisevic,2019-1-15,Play Types,Defensive,Spot Up,11.3%,2,2.2,1.088,23%,Below Average,1,0.8,1.8,45.2%,58.1%,5.9%,2.9%,2.9%,"44.1%
"
Edgewood College (WI) Eagles,Tyler Lemke,2019-1-15,Play Types,Defensive,Spot Up,9.3%,2.8,2.1,0.75,75%,Very Good,1.8,0.7,2.5,28%,36%,7.1%,7.1%,7.1%,"28.6%
"
Edgewood College (WI) Eagles,Jacob Miller,2019-1-15,Play Types,Defensive,Spot Up,7%,1.2,1.1,0.905,50%,Average,0.6,0.4,1.1,38.9%,50%,9.5%,4.8%,4.8%,"38.1%
"
Edgewood College (WI) Eagles,Matthew Myers,2019-1-15,Play Types,Defensive,Spot Up,5.3%,0.9,1.1,1.188,13%,Poor,0.4,0.4,0.8,46.2%,57.7%,6.3%,12.5%,6.3%,"50%
"
Edgewood College (WI) Eagles,Ryan Buss,2019-1-15,Play Types,Defensive,Spot Up,2.7%,0.5,0.8,1.625,-,-,0.1,0.3,0.4,71.4%,85.7%,12.5%,12.5%,12.5%,"62.5%
"
Edgewood College (WI) Eagles,Avery Lyons,2019-1-15,Play Types,Defensive,Spot Up,2.7%,0.5,0.1,0.25,-,-,0.4,0.1,0.4,14.3%,14.3%,12.5%,0%,0%,"12.5%
"
Edgewood College (WI) Eagles,Will Schwartz,2019-1-15,Play Types,Defensive,Spot Up,2%,0.5,0.4,0.667,-,-,0.4,0.1,0.5,20%,20%,0%,16.7%,16.7%,"33.3%
"
Edgewood College (WI) Eagles,Eli Hartjes,2019-1-15,Play Types,Defensive,Spot Up,1%,0.4,0,0,-,-,0.4,0,0.4,0%,0%,0%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Jake Graf,2019-1-15,Play Types,Defensive,Spot Up,0.7%,0.2,0.3,1.5,-,-,0.1,0.1,0.2,50%,75%,0%,0%,0%,"50%
"
Edgewood College (WI) Eagles,Jaden Lechelt,2019-1-15,Play Types,Defensive,Spot Up,0.7%,0.3,0.5,1.5,-,-,0.2,0.2,0.3,50%,75%,0%,0%,0%,"50%
"
Edgewood College (WI) Eagles,Kyle Geiger,2019-1-15,Play Types,Defensive,Spot Up,0.3%,0.5,0,0,-,-,0.5,0,0.5,0%,0%,0%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Caleb Holzman,2019-1-15,Play Types,Defensive,Spot Up,0.3%,0.1,0.2,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Edgewood College (WI) Eagles,Sy Staver,2019-1-15,Play Types,Defensive,P&R Ball Handler,30.6%,3.3,2.1,0.625,69%,Very Good,1.8,0.9,2.6,33.3%,36.7%,17.9%,1.8%,0%,"28.6%
"
Edgewood College (WI) Eagles,Jake Negus,2019-1-15,Play Types,Defensive,P&R Ball Handler,24.6%,2.6,2.3,0.867,33%,Average,1,0.9,1.9,46.9%,50%,22.2%,15.6%,13.3%,"40%
"
Edgewood College (WI) Eagles,Mcclain Steffens,2019-1-15,Play Types,Defensive,P&R Ball Handler,10.4%,1.2,0.9,0.789,44%,Average,0.6,0.3,0.9,33.3%,36.7%,10.5%,15.8%,10.5%,"36.8%
"
Edgewood College (WI) Eagles,Jacob Miller,2019-1-15,Play Types,Defensive,P&R Ball Handler,10.4%,1.1,0.5,0.421,90%,Excellent,0.5,0.2,0.7,25%,25%,31.6%,5.3%,0%,"21.1%
"
Edgewood College (WI) Eagles,Matthew Myers,2019-1-15,Play Types,Defensive,P&R Ball Handler,10.4%,1.1,0.5,0.421,90%,Excellent,0.8,0.2,0.9,18.8%,18.8%,10.5%,5.3%,5.3%,"21.1%
"
Edgewood College (WI) Eagles,Ben Seefeld,2019-1-15,Play Types,Defensive,P&R Ball Handler,4.9%,0.5,0.2,0.444,-,-,0.4,0.1,0.5,25%,25%,11.1%,0%,0%,"22.2%
"
Edgewood College (WI) Eagles,Avery Lyons,2019-1-15,Play Types,Defensive,P&R Ball Handler,4.4%,0.5,0.6,1.25,-,-,0.1,0.2,0.3,75%,75%,12.5%,37.5%,37.5%,"75%
"
Edgewood College (WI) Eagles,Will Schwartz,2019-1-15,Play Types,Defensive,P&R Ball Handler,1.1%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Kyle Geiger,2019-1-15,Play Types,Defensive,P&R Ball Handler,0.5%,0.5,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Ryan Buss,2019-1-15,Play Types,Defensive,P&R Ball Handler,0.5%,0.1,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Eli Hartjes,2019-1-15,Play Types,Defensive,P&R Ball Handler,0.5%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Jaden Lechelt,2019-1-15,Play Types,Defensive,P&R Ball Handler,0.5%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Emil Radisevic,2019-1-15,Play Types,Defensive,Post-Up,37.5%,3.9,3.1,0.788,59%,Good,1.9,1.5,3.4,44.8%,44.8%,10.6%,1.5%,0%,"39.4%
"
Edgewood College (WI) Eagles,Ryan Buss,2019-1-15,Play Types,Defensive,Post-Up,18.2%,1.9,1.6,0.844,48%,Average,0.9,0.6,1.6,40.7%,40.7%,3.1%,15.6%,12.5%,"43.8%
"
Edgewood College (WI) Eagles,Ben Seefeld,2019-1-15,Play Types,Defensive,Post-Up,11.9%,1.2,1.2,1,24%,Below Average,0.4,0.5,0.9,60%,60%,19%,9.5%,4.8%,"52.4%
"
Edgewood College (WI) Eagles,Tyler Lemke,2019-1-15,Play Types,Defensive,Post-Up,6.3%,1.1,1,0.909,37%,Average,0.5,0.2,0.7,28.6%,28.6%,0%,36.4%,27.3%,"54.5%
"
Edgewood College (WI) Eagles,Jacob Miller,2019-1-15,Play Types,Defensive,Post-Up,5.7%,0.6,0.5,0.8,57%,Good,0.1,0.2,0.3,60%,60%,30%,20%,10%,"40%
"
Edgewood College (WI) Eagles,Mcclain Steffens,2019-1-15,Play Types,Defensive,Post-Up,5.1%,0.6,0.7,1.222,-,-,0.2,0.3,0.5,62.5%,62.5%,0%,22.2%,22.2%,"66.7%
"
Edgewood College (WI) Eagles,Matthew Myers,2019-1-15,Play Types,Defensive,Post-Up,4.5%,0.5,0.4,0.75,-,-,0.2,0.1,0.4,33.3%,33.3%,12.5%,12.5%,12.5%,"37.5%
"
Edgewood College (WI) Eagles,Sy Staver,2019-1-15,Play Types,Defensive,Post-Up,4%,0.4,0.6,1.429,-,-,0.1,0.2,0.3,60%,60%,0%,28.6%,28.6%,"71.4%
"
Edgewood College (WI) Eagles,Jake Negus,2019-1-15,Play Types,Defensive,Post-Up,3.4%,0.4,0.3,0.833,-,-,0.1,0.1,0.1,50%,50%,33.3%,33.3%,33.3%,"50%
"
Edgewood College (WI) Eagles,Eli Hartjes,2019-1-15,Play Types,Defensive,Post-Up,1.1%,0.3,0.5,2,-,-,0,0.3,0.3,100%,100%,0%,0%,0%,"100%
"
Edgewood College (WI) Eagles,Caleb Holzman,2019-1-15,Play Types,Defensive,Post-Up,0.6%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Will Schwartz,2019-1-15,Play Types,Defensive,Post-Up,0.6%,0.1,0.2,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Edgewood College (WI) Eagles,Avery Lyons,2019-1-15,Play Types,Defensive,Post-Up,0.6%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Jaden Lechelt,2019-1-15,Play Types,Defensive,Post-Up,0.6%,0.2,0.2,1,-,-,0,0,0,-,-,0%,100%,0%,"100%
"
Edgewood College (WI) Eagles,Sy Staver,2019-1-15,Play Types,Defensive,Off Screen,21.5%,1.2,1.3,1.1,29%,Below Average,0.6,0.5,1.1,44.4%,58.3%,10%,5%,5%,"40%
"
Edgewood College (WI) Eagles,Ben Seefeld,2019-1-15,Play Types,Defensive,Off Screen,18.3%,1,1.2,1.176,23%,Below Average,0.4,0.4,0.8,53.8%,69.2%,17.6%,11.8%,11.8%,"47.1%
"
Edgewood College (WI) Eagles,Jake Negus,2019-1-15,Play Types,Defensive,Off Screen,15.1%,0.8,0.9,1.071,34%,Average,0.4,0.4,0.7,50%,58.3%,14.3%,14.3%,14.3%,"42.9%
"
Edgewood College (WI) Eagles,Mcclain Steffens,2019-1-15,Play Types,Defensive,Off Screen,14%,0.8,0.7,0.846,55%,Good,0.6,0.3,0.8,30.8%,38.5%,0%,7.7%,7.7%,"30.8%
"
Edgewood College (WI) Eagles,Jacob Miller,2019-1-15,Play Types,Defensive,Off Screen,7.5%,0.4,0.5,1.286,-,-,0.1,0.1,0.2,50%,62.5%,0%,42.9%,0%,"57.1%
"
Edgewood College (WI) Eagles,Avery Lyons,2019-1-15,Play Types,Defensive,Off Screen,7.5%,0.4,0.3,0.571,-,-,0.3,0.1,0.4,28.6%,28.6%,0%,0%,0%,"28.6%
"
Edgewood College (WI) Eagles,Emil Radisevic,2019-1-15,Play Types,Defensive,Off Screen,6.5%,0.4,0.2,0.667,-,-,0.2,0.1,0.3,20%,20%,0%,16.7%,16.7%,"33.3%
"
Edgewood College (WI) Eagles,Matthew Myers,2019-1-15,Play Types,Defensive,Off Screen,4.3%,0.2,0,0,-,-,0.1,0,0.1,0%,0%,25%,25%,25%,"0%
"
Edgewood College (WI) Eagles,Tyler Lemke,2019-1-15,Play Types,Defensive,Off Screen,2.2%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Caleb Holzman,2019-1-15,Play Types,Defensive,Off Screen,1.1%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Jake Graf,2019-1-15,Play Types,Defensive,Off Screen,1.1%,0.1,0.2,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Edgewood College (WI) Eagles,Ryan Buss,2019-1-15,Play Types,Defensive,Off Screen,1.1%,0.1,0.1,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Edgewood College (WI) Eagles,Sy Staver,2019-1-15,Play Types,Defensive,Isolation,20.3%,0.8,0.7,0.857,36%,Average,0.5,0.2,0.6,27.3%,36.4%,7.1%,14.3%,14.3%,"35.7%
"
Edgewood College (WI) Eagles,Emil Radisevic,2019-1-15,Play Types,Defensive,Isolation,15.9%,0.6,0.6,1,17%,Below Average,0.4,0.3,0.6,45.5%,50%,0%,0%,0%,"45.5%
"
Edgewood College (WI) Eagles,Jake Negus,2019-1-15,Play Types,Defensive,Isolation,15.9%,0.6,0.4,0.636,66%,Very Good,0.4,0.1,0.5,25%,25%,18.2%,18.2%,9.1%,"27.3%
"
Edgewood College (WI) Eagles,Mcclain Steffens,2019-1-15,Play Types,Defensive,Isolation,14.5%,0.6,0.6,1,17%,Below Average,0.3,0.2,0.5,37.5%,43.8%,0%,20%,20%,"50%
"
Edgewood College (WI) Eagles,Ben Seefeld,2019-1-15,Play Types,Defensive,Isolation,10.1%,0.4,0.6,1.429,-,-,0.1,0.2,0.4,66.7%,66.7%,0%,14.3%,14.3%,"71.4%
"
Edgewood College (WI) Eagles,Jacob Miller,2019-1-15,Play Types,Defensive,Isolation,7.2%,0.3,0.3,1,-,-,0.2,0.1,0.3,40%,50%,0%,0%,0%,"40%
"
Edgewood College (WI) Eagles,Tyler Lemke,2019-1-15,Play Types,Defensive,Isolation,5.8%,0.4,0.2,0.5,-,-,0.2,0.1,0.3,33.3%,33.3%,25%,0%,0%,"25%
"
Edgewood College (WI) Eagles,Will Schwartz,2019-1-15,Play Types,Defensive,Isolation,2.9%,0.2,0.2,1,-,-,0.1,0.1,0.2,50%,50%,0%,0%,0%,"50%
"
Edgewood College (WI) Eagles,Avery Lyons,2019-1-15,Play Types,Defensive,Isolation,2.9%,0.1,0.2,1.5,-,-,0.1,0.1,0.1,50%,75%,0%,0%,0%,"50%
"
Edgewood College (WI) Eagles,Jake Graf,2019-1-15,Play Types,Defensive,Isolation,1.4%,0.1,0.3,3,-,-,0,0.1,0.1,100%,150%,0%,0%,0%,"100%
"
Edgewood College (WI) Eagles,Ryan Buss,2019-1-15,Play Types,Defensive,Isolation,1.4%,0.1,0.1,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Edgewood College (WI) Eagles,Matthew Myers,2019-1-15,Play Types,Defensive,Isolation,1.4%,0.1,0.1,1,-,-,0,0,0,-,-,0%,100%,100%,"100%
"
Edgewood College (WI) Eagles,Emil Radisevic,2019-1-15,Play Types,Defensive,P&R Roll Man,24.2%,0.9,0.8,0.933,38%,Average,0.3,0.4,0.6,54.5%,59.1%,13.3%,13.3%,13.3%,"46.7%
"
Edgewood College (WI) Eagles,Ben Seefeld,2019-1-15,Play Types,Defensive,P&R Roll Man,19.4%,0.7,0.3,0.417,87%,Excellent,0.6,0.1,0.6,9.1%,13.6%,0%,8.3%,8.3%,"16.7%
"
Edgewood College (WI) Eagles,Ryan Buss,2019-1-15,Play Types,Defensive,P&R Roll Man,8.1%,0.3,0.4,1.2,-,-,0.1,0.1,0.2,66.7%,66.7%,20%,40%,40%,"60%
"
Edgewood College (WI) Eagles,Tyler Lemke,2019-1-15,Play Types,Defensive,P&R Roll Man,4.8%,0.3,0.3,1,-,-,0.1,0.1,0.2,50%,50%,0%,33.3%,33.3%,"66.7%
"
Edgewood College (WI) Eagles,Mcclain Steffens,2019-1-15,Play Types,Defensive,P&R Roll Man,3.2%,0.1,0.1,1,-,-,0.1,0.1,0.1,50%,50%,0%,0%,0%,"50%
"
Edgewood College (WI) Eagles,Jake Negus,2019-1-15,Play Types,Defensive,P&R Roll Man,3.2%,0.1,0.1,1,-,-,0.1,0.1,0.1,50%,50%,0%,0%,0%,"50%
"
Edgewood College (WI) Eagles,Sy Staver,2019-1-15,Play Types,Defensive,Hand Off,25.4%,0.9,0.8,0.933,31%,Average,0.5,0.3,0.8,38.5%,46.2%,6.7%,6.7%,6.7%,"40%
"
Edgewood College (WI) Eagles,Mcclain Steffens,2019-1-15,Play Types,Defensive,Hand Off,18.6%,0.7,0.7,1,25%,Below Average,0.4,0.3,0.6,40%,45%,0%,9.1%,9.1%,"45.5%
"
Edgewood College (WI) Eagles,Jake Negus,2019-1-15,Play Types,Defensive,Hand Off,16.9%,0.6,0,0,100%,Excellent,0.4,0,0.4,0%,0%,30%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Ben Seefeld,2019-1-15,Play Types,Defensive,Hand Off,10.2%,0.4,0.1,0.333,-,-,0.2,0.1,0.3,20%,20%,16.7%,0%,0%,"16.7%
"
Edgewood College (WI) Eagles,Matthew Myers,2019-1-15,Play Types,Defensive,Hand Off,10.2%,0.4,0.1,0.333,-,-,0.3,0.1,0.4,16.7%,16.7%,0%,0%,0%,"16.7%
"
Edgewood College (WI) Eagles,Jacob Miller,2019-1-15,Play Types,Defensive,Hand Off,8.5%,0.3,0.2,0.8,-,-,0.1,0.1,0.2,66.7%,66.7%,20%,20%,20%,"40%
"
Edgewood College (WI) Eagles,Tyler Lemke,2019-1-15,Play Types,Defensive,Hand Off,6.8%,0.4,0,0,-,-,0.4,0,0.4,0%,0%,0%,0%,0%,"0%
"
Edgewood College (WI) Eagles,Avery Lyons,2019-1-15,Play Types,Defensive,Hand Off,1.7%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
