Team_Name,Uploaded_Date,Format_Name,Category_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Dominican (IL) Stars,2019-1-15,Defensive,During Trapping Situations,Post-Up - Hard Double,1.5%,1.4,1.6,1.217,8%,Poor,0.5,0.5,1,52.9%,70.6%,17.4%,13%,8.7%,"47.8%
"
Dominican (IL) Stars,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots,45.9%,23.7,25.4,1.069,6%,Poor,14.1,9.6,23.7,40.4%,53.3%,0%,0.5%,0.5%,"40.4%
"
Dominican (IL) Stars,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,1.9%,1,0.6,0.588,57%,Good,0.8,0.2,1,23.5%,29.4%,0%,0%,0%,"23.5%
"
Dominican (IL) Stars,2019-1-15,Defensive,Shot Attempt - Half Court,Runner,6%,3.1,2,0.642,69%,Very Good,2.1,1,3.1,32.1%,32.1%,0%,1.9%,1.9%,"32.1%
"
Dominican (IL) Stars,2019-1-15,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.3%,0.2,0.2,1.333,-,-,0.1,0.1,0.2,66.7%,66.7%,0%,0%,0%,"66.7%
"
Dominican (IL) Stars,2019-1-15,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),37.8%,19.5,24.6,1.259,10%,Poor,7.8,11.8,19.5,60.2%,60.2%,0%,8.4%,8.4%,"60.2%
"
Dominican (IL) Stars,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups,10.3%,5.3,5.8,1.1,21%,Below Average,2.5,2.8,5.3,52.2%,52.2%,0%,5.6%,5.6%,"52.2%
"
Dominican (IL) Stars,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.3%,0.2,0.3,1.667,-,-,0.1,0.1,0.2,66.7%,66.7%,0%,33.3%,33.3%,"66.7%
"
Dominican (IL) Stars,2019-1-15,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Dominican (IL) Stars,2019-1-15,Defensive,Catch and Shoot - Half Court,Catch and Shoot,25.5%,13.2,14.9,1.134,12%,Poor,8.1,5.1,13.2,38.8%,56.5%,0%,0.4%,0.4%,"38.8%
"
Dominican (IL) Stars,2019-1-15,Defensive,Catch and Shoot - Half Court,Guarded,62.5%,8.2,8.6,1.05,22%,Below Average,5.2,3,8.2,36.4%,52.1%,0%,0.7%,0.7%,"36.4%
"
Dominican (IL) Stars,2019-1-15,Defensive,Catch and Shoot - Half Court,Unguarded,37.5%,4.9,6.3,1.274,11%,Poor,2.8,2.1,4.9,42.9%,63.7%,0%,0%,0%,"42.9%
"
Dominican (IL) Stars,2019-1-15,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,17.8%,9.2,9.2,1,3%,Poor,5.2,3.9,9.2,42.9%,50%,0%,0%,0%,"42.9%
"
Dominican (IL) Stars,2019-1-15,Defensive,Jump Shot Range - half court,Short (<17'),23.1%,5.5,4.1,0.753,48%,Average,3.4,2.1,5.5,37.6%,37.6%,0%,1.1%,1.1%,"37.6%
"
Dominican (IL) Stars,2019-1-15,Defensive,Jump Shot Range - half court,Medium (17' to <3 point line),14.9%,3.5,2.8,0.8,25%,Below Average,2.1,1.4,3.5,40%,40%,0%,0%,0%,"40%
"
Dominican (IL) Stars,2019-1-15,Defensive,Jump Shot Range - half court,Long (3 point jump shots),62%,14.7,18.4,1.252,1%,Poor,8.6,6.1,14.7,41.6%,62.4%,0%,0.4%,0.4%,"41.6%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Overall Defense,Overall,100%,85.4,74.3,0.87,57%,Good,36.2,27.2,63.4,42.9%,49.6%,17.1%,10.7%,7.5%,"39.2%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Overall Defense,Transition,18.1%,15.5,16.3,1.052,19%,Below Average,5.4,6.3,11.7,54%,59.4%,15.5%,12.1%,10.8%,"49.1%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Overall Defense,Overall Half Court,81.9%,69.9,58.1,0.83,68%,Very Good,30.8,20.9,51.7,40.4%,47.4%,17.4%,10.4%,6.8%,"37%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Overall Defense,Short Shot Clock <4 Seconds,1.9%,1.6,1.1,0.667,57%,Good,1.1,0.3,1.4,23.8%,31%,4.2%,8.3%,4.2%,"29.2%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Overall Defense,Out of Bounds (End),7.1%,4.9,3.5,0.716,84%,Excellent,2.5,1.4,3.9,36.2%,44%,18.9%,4.1%,1.4%,"29.7%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Overall Defense,Out of Bounds (Side),5.5%,3.9,2.4,0.621,85%,Excellent,2.3,0.9,3.2,29.2%,33.3%,15.5%,6.9%,6.9%,"25.9%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Overall Defense,After Time Outs,11.7%,8.2,6.5,0.789,70%,Very Good,4.1,2.3,6.4,36.5%,43.2%,13.8%,9.8%,7.3%,"35%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Overall Defense,Man Defense,93.6%,65.5,54.7,0.836,61%,Good,28.7,19.7,48.4,40.6%,47.7%,17.4%,10.5%,6.8%,"37.3%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Overall Defense,Zone Defense,6.4%,4.5,3.3,0.746,90%,Excellent,2.1,1.2,3.3,36.7%,42.9%,17.9%,9%,6%,"32.8%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Overall Defense,Press Defense,4.2%,2.9,2.7,0.909,30%,Below Average,0.5,0.7,1.2,61.1%,69.4%,34.1%,25%,9.1%,"40.9%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Play Types,Spot Up,31.5%,26.9,23.7,0.881,64%,Good,15.3,8.1,23.3,34.6%,46.6%,8.7%,5%,4.2%,"34.2%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Play Types,Transition,18.1%,15.5,16.3,1.052,19%,Below Average,5.4,6.3,11.7,54%,59.4%,15.5%,12.1%,10.8%,"49.1%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Play Types,Cut,9.1%,7.8,9.3,1.197,19%,Below Average,2.7,3.9,6.5,59.2%,59.2%,4.3%,17.1%,16.2%,"60.7%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Play Types,Isolation,8.4%,7.1,5.5,0.776,53%,Good,3.5,2.1,5.5,37.3%,40.4%,13.1%,13.1%,10.3%,"36.4%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Play Types,P&R Ball Handler,7.5%,6.4,5.1,0.802,40%,Average,2.5,1.7,4.1,40.3%,46%,24%,14.6%,8.3%,"35.4%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Play Types,Offensive Rebounds (put backs),5.6%,4.8,4.3,0.889,90%,Excellent,1.7,1.8,3.5,51.9%,51.9%,12.5%,16.7%,12.5%,"47.2%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Play Types,Post-Up,4.7%,4,3.1,0.767,74%,Very Good,1.5,1.3,2.8,45.2%,45.2%,23.3%,10%,6.7%,"38.3%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Play Types,Hand Off,2.7%,2.3,1.9,0.853,39%,Average,1.2,0.8,2,40%,48.3%,11.8%,0%,0%,"35.3%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Play Types,Off Screen,2.3%,1.9,1.4,0.724,82%,Very Good,1.3,0.5,1.9,28.6%,37.5%,3.4%,0%,0%,"27.6%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Play Types,P&R Roll Man,1.6%,1.3,1.3,0.95,55%,Good,0.5,0.4,0.9,46.2%,53.8%,20%,15%,15%,"45%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Play Types,Miscellaneous,8.7%,7.4,2.5,0.333,90%,Excellent,0.7,0.4,1.1,35.3%,35.3%,66.7%,18%,0%,"18%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Offense Including Passes,Isolations Including Passes,12.8%,10.9,10.1,0.921,22%,Below Average,5.3,3.6,8.9,40.6%,48.5%,9.8%,12.8%,10.4%,"40.9%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Offense Including Passes,Pick and Rolls Including Passes,15.6%,13.3,11.5,0.865,44%,Average,5.9,4,9.9,40.5%,48.6%,18%,10%,7%,"37%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Offense Including Passes,Post-Ups Including Passes,7.3%,6.3,5.5,0.883,49%,Average,2.4,2.1,4.5,47.1%,50.7%,18.1%,11.7%,8.5%,"43.6%
"
Concordia (WI) Falcons,2019-1-15,Defensive,During Pass Out Situations,ISO - Defense Commits,4.4%,3.8,4.5,1.193,16%,Below Average,1.8,1.5,3.3,46%,62%,3.5%,12.3%,10.5%,"49.1%
"
Concordia (WI) Falcons,2019-1-15,Defensive,During Pass Out Situations,P&R BH - Defense Commits,9.6%,8.2,6.5,0.797,56%,Good,3.4,2.3,5.7,40.7%,50.6%,25.2%,5.7%,4.9%,"33.3%
"
Concordia (WI) Falcons,2019-1-15,Defensive,During Pass Out Situations,Post-Up - Defense Commits,2.7%,2.3,2.5,1.088,42%,Average,0.9,0.9,1.7,50%,59.6%,8.8%,14.7%,11.8%,"52.9%
"
Concordia (WI) Falcons,2019-1-15,Defensive,During Trapping Situations,P&R BH - Traps,0.3%,0.3,0,0,-,-,0.1,0,0.1,0%,0%,50%,0%,0%,"0%
"
Concordia (WI) Falcons,2019-1-15,Defensive,During Trapping Situations,Post-Up - Hard Double,2%,1.7,1.5,0.88,45%,Average,0.6,0.5,1.1,47.1%,52.9%,20%,16%,16%,"44%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots,56.8%,29.3,26.4,0.9,73%,Very Good,19.7,9.6,29.3,32.7%,45%,0%,0.2%,0.2%,"32.7%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,2.2%,1.1,0.6,0.529,69%,Very Good,0.9,0.2,1.1,17.6%,26.5%,0%,0%,0%,"17.6%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Shot Attempt - Half Court,Runner,4%,2.1,1.7,0.839,24%,Below Average,1.2,0.9,2.1,41.9%,41.9%,0%,3.2%,3.2%,"41.9%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.3%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),33.8%,17.5,19,1.088,59%,Good,8.3,9.1,17.5,52.3%,52.3%,0%,5.3%,5.3%,"52.3%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups,5.4%,2.8,2.6,0.929,63%,Good,1.5,1.3,2.8,45.2%,45.2%,0%,4.8%,4.8%,"45.2%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Concordia (WI) Falcons,2019-1-15,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Concordia (WI) Falcons,2019-1-15,Defensive,Catch and Shoot - Half Court,Catch and Shoot,39.9%,20.6,19.8,0.961,72%,Very Good,13.7,6.9,20.6,33.3%,48.1%,0%,0.3%,0.3%,"33.3%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Catch and Shoot - Half Court,Guarded,56.6%,11.7,10.3,0.88,71%,Very Good,8.1,3.5,11.7,30.3%,44%,0%,0.6%,0.6%,"30.3%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Catch and Shoot - Half Court,Unguarded,43.4%,8.9,9.5,1.067,60%,Good,5.6,3.3,8.9,37.3%,53.4%,0%,0%,0%,"37.3%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,12.9%,6.7,4.7,0.71,73%,Very Good,4.6,2.1,6.7,31%,35.5%,0%,0%,0%,"31%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Jump Shot Range - half court,Short (<17'),11.1%,3.3,2.3,0.694,66%,Very Good,2.1,1.1,3.3,34.7%,34.7%,0%,0%,0%,"34.7%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Jump Shot Range - half court,Medium (17' to <3 point line),12.7%,3.7,2.5,0.679,58%,Good,2.5,1.3,3.7,33.9%,33.9%,0%,0%,0%,"33.9%
"
Concordia (WI) Falcons,2019-1-15,Defensive,Jump Shot Range - half court,Long (3 point jump shots),76.1%,22.3,21.6,0.967,70%,Very Good,15.1,7.2,22.3,32.2%,48.4%,0%,0.3%,0.3%,"32.2%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Overall Offense,Overall,100%,78.6,73.5,0.935,82%,Very Good,31.1,25.4,56.5,44.9%,51.4%,16.1%,14.5%,9.1%,"43%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Overall Offense,Transition,8.4%,6.6,7.2,1.098,89%,Excellent,2.1,2,4.1,48.6%,60.7%,17.9%,24.1%,19.6%,"49.1%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Overall Offense,Overall Half Court,91.6%,72,66.2,0.92,83%,Excellent,29,23.4,52.4,44.6%,50.6%,15.9%,13.6%,8.2%,"42.5%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Overall Offense,Short Shot Clock <4 Seconds,4.1%,3.2,2.8,0.873,87%,Excellent,1.5,0.9,2.4,39%,48.8%,18.2%,7.3%,7.3%,"36.4%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Overall Offense,Out of Bounds (End),6.9%,5,4.3,0.859,61%,Good,2.3,1.7,4,42.6%,47.8%,12.9%,10.6%,7.1%,"38.8%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Overall Offense,Out of Bounds (Side),3.7%,2.6,2.2,0.844,62%,Good,1.3,0.8,2.1,38.9%,45.8%,13.3%,6.7%,6.7%,"37.8%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Overall Offense,After Time Outs,10.8%,7.8,7.1,0.917,73%,Very Good,3.6,2.7,6.3,43%,49.1%,12.9%,8.3%,6.1%,"40.9%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Overall Offense,Against Man,98.4%,70.9,64.1,0.905,79%,Very Good,28.8,22.6,51.4,44%,49.7%,16.2%,13.6%,8.1%,"41.9%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Overall Offense,Against Zone,1.6%,1.1,2.1,1.895,100%,Excellent,0.2,0.8,1,76.5%,97.1%,0%,15.8%,10.5%,"78.9%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Overall Offense,Press Offense,5.4%,3.9,3.7,0.955,79%,Very Good,1.3,0.8,2.1,37.1%,45.7%,16.7%,31.8%,10.6%,"47%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Play Types,Spot Up,29.5%,23.2,21.5,0.929,61%,Good,12.2,7.8,20,38.8%,49.7%,8.6%,5.6%,4.1%,"37.6%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Play Types,P&R Ball Handler,14.1%,11.1,9.5,0.852,81%,Very Good,3.6,3.1,6.7,45.6%,49.6%,24.9%,18.5%,13.8%,"41.8%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Play Types,Cut,10%,7.9,8.5,1.082,53%,Good,2.9,3.8,6.7,56.1%,56.1%,9%,11.2%,11.2%,"52.2%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Play Types,Post-Up,8.5%,6.7,4.5,0.667,17%,Below Average,3.3,1.8,5.1,35.6%,35.6%,15.8%,7.9%,5.3%,"34.2%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Play Types,Transition,8.4%,6.6,7.2,1.098,89%,Excellent,2.1,2,4.1,48.6%,60.7%,17.9%,24.1%,19.6%,"49.1%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Play Types,Isolation,6%,4.7,5.1,1.087,98%,Excellent,1.5,1.5,3,49%,53.9%,15%,27.5%,18.8%,"52.5%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Play Types,P&R Roll Man,4.9%,3.8,4,1.046,65%,Very Good,1.7,1.8,3.5,50.8%,56.8%,7.7%,6.2%,6.2%,"46.2%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Play Types,Off Screen,4%,3.2,2.8,0.889,50%,Average,1.5,0.9,2.5,38.1%,44%,9.3%,16.7%,11.1%,"40.7%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Play Types,Offensive Rebounds (put backs),3.7%,2.9,3.6,1.265,95%,Excellent,0.6,1.5,2.1,71.4%,71.4%,12.2%,18.4%,12.2%,"65.3%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Play Types,Hand Off,3.1%,2.5,2.4,0.952,78%,Very Good,1.2,0.8,2.1,40%,50%,9.5%,9.5%,9.5%,"40.5%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Play Types,Miscellaneous,7.7%,6.1,4.3,0.709,95%,Excellent,0.3,0.5,0.8,61.5%,61.5%,50.5%,36.9%,1.9%,"39.8%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Offense Including Passes,Isolations Including Passes,9.8%,7.7,7.6,0.985,90%,Excellent,3.4,2.5,5.8,42.4%,48%,10.7%,17.6%,12.2%,"45.8%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Offense Including Passes,Pick and Rolls Including Passes,29.9%,23.5,21.9,0.933,82%,Very Good,9.5,7.8,17.4,45.1%,52.2%,16.8%,13%,10.5%,"42%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Offense Including Passes,Post-Ups Including Passes,12.4%,9.8,8.1,0.825,41%,Average,4.6,3.2,7.8,41.4%,45.1%,12.7%,8.4%,4.8%,"38.6%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,During Pass Out Situations,ISO - Defense Commits,3.8%,3,2.5,0.824,33%,Average,1.8,1,2.8,35.4%,41.7%,3.9%,2%,2%,"35.3%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,During Pass Out Situations,P&R BH - Defense Commits,19%,14.9,12.7,0.85,66%,Very Good,5.9,4.8,10.6,44.8%,53.9%,23.6%,7.9%,6.3%,"36.2%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,During Pass Out Situations,Post-Up - Defense Commits,3.9%,3.1,3.6,1.173,73%,Very Good,1.3,1.4,2.7,52.2%,63%,5.8%,9.6%,3.8%,"48.1%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,During Trapping Situations,P&R BH - Traps,0.8%,0.6,0.7,1.091,76%,Very Good,0.2,0.2,0.4,57.1%,71.4%,27.3%,9.1%,9.1%,"45.5%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,During Trapping Situations,Post-Up - Hard Double,2%,1.6,1.6,1,80%,Very Good,0.7,0.6,1.4,47.8%,58.7%,7.4%,7.4%,0%,"40.7%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots,50.8%,26.6,25.9,0.976,65%,Very Good,16.8,9.8,26.6,36.9%,48.8%,0%,0%,0%,"36.9%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,3.6%,1.9,1.5,0.812,77%,Very Good,1.4,0.5,1.9,28.1%,40.6%,0%,0%,0%,"28.1%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Runner,3.3%,1.7,1.7,1,94%,Excellent,0.9,0.8,1.7,44.8%,44.8%,0%,10.3%,10.3%,"44.8%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.1%,0.1,0.1,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),36.2%,18.9,23,1.214,86%,Excellent,8,10.9,18.9,57.8%,57.8%,0%,7.8%,7.8%,"57.8%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups,9.8%,5.1,3.6,0.713,11%,Poor,3.3,1.8,5.1,35.6%,35.6%,0%,0%,0%,"35.6%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Catch and Shoot - Half Court,Catch and Shoot,38.9%,20.4,20.2,0.991,45%,Average,12.8,7.5,20.4,37%,49.6%,0%,0%,0%,"37%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Catch and Shoot - Half Court,Guarded,48%,9.8,8.9,0.916,41%,Average,6.3,3.5,9.8,35.5%,45.8%,0%,0%,0%,"35.5%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Catch and Shoot - Half Court,Unguarded,52%,10.6,11.2,1.061,42%,Average,6.5,4.1,10.6,38.3%,53.1%,0%,0%,0%,"38.3%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,8.4%,4.4,4.4,1,96%,Excellent,2.6,1.8,4.4,41.3%,50%,0%,0%,0%,"41.3%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Jump Shot Range - half court,Short (<17'),10.2%,2.7,2.2,0.826,71%,Very Good,1.6,1.1,2.7,41.3%,41.3%,0%,0%,0%,"41.3%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),19.9%,5.3,4.8,0.911,92%,Excellent,2.9,2.4,5.3,45.6%,45.6%,0%,0%,0%,"45.6%
"
Edgewood College (WI) Eagles,2019-1-15,Offensive,Jump Shot Range - half court,Long (3 point jump shots),69.9%,18.6,18.9,1.016,54%,Good,12.3,6.3,18.6,33.9%,50.8%,0%,0%,0%,"33.9%
"
Dominican (IL) Stars,2019-1-15,Offensive,Overall Offense,Overall,100%,86.4,70.1,0.811,22%,Below Average,37.8,25.4,63.1,40.2%,47.3%,18.5%,10.3%,6.6%,"35.9%
"
Dominican (IL) Stars,2019-1-15,Offensive,Overall Offense,Transition,24.4%,21.1,21.1,1.003,61%,Good,7.5,7.7,15.2,50.8%,57.9%,17.3%,13.4%,10.3%,"45.5%
"
Dominican (IL) Stars,2019-1-15,Offensive,Overall Offense,Overall Half Court,75.6%,65.4,48.9,0.749,11%,Poor,30.3,17.6,47.9,36.8%,43.9%,18.9%,9.4%,5.4%,"32.9%
"
Dominican (IL) Stars,2019-1-15,Offensive,Overall Offense,Short Shot Clock <4 Seconds,4.7%,4.1,2.4,0.594,26%,Below Average,2.5,0.9,3.4,26.3%,31.6%,11.6%,5.8%,0%,"26.1%
"
Dominican (IL) Stars,2019-1-15,Offensive,Overall Offense,Out of Bounds (End),8.7%,5.7,2.9,0.515,2%,Poor,3.2,0.9,4.1,22.9%,29.3%,21.6%,7.2%,6.2%,"21.6%
"
Dominican (IL) Stars,2019-1-15,Offensive,Overall Offense,Out of Bounds (Side),4.6%,3,2.3,0.765,44%,Average,1.2,0.9,2.1,41.7%,48.6%,23.5%,9.8%,5.9%,"33.3%
"
Dominican (IL) Stars,2019-1-15,Offensive,Overall Offense,After Time Outs,12.4%,8.1,4.6,0.565,2%,Poor,4.6,1.9,6.5,29.7%,34.2%,16.7%,3.6%,2.2%,"25.4%
"
Dominican (IL) Stars,2019-1-15,Offensive,Overall Offense,Against Man,94.3%,61.6,45.5,0.739,9%,Poor,28.6,16.4,45,36.3%,43.1%,19%,9.6%,5.5%,"32.5%
"
Dominican (IL) Stars,2019-1-15,Offensive,Overall Offense,Against Zone,5.7%,3.7,3.4,0.921,55%,Good,1.6,1.3,2.9,44%,55%,17.5%,4.8%,3.2%,"38.1%
"
Dominican (IL) Stars,2019-1-15,Offensive,Overall Offense,Press Offense,8.1%,5.3,4.2,0.789,42%,Average,1.5,1.5,3.1,50%,64.4%,36.7%,6.7%,1.1%,"31.1%
"
Dominican (IL) Stars,2019-1-15,Offensive,Play Types,Spot Up,25.8%,22.3,19,0.852,33%,Average,13.2,6.8,20.1,34%,45.9%,8.4%,2.1%,1.6%,"32.2%
"
Dominican (IL) Stars,2019-1-15,Offensive,Play Types,Transition,24.4%,21.1,21.1,1.003,61%,Good,7.5,7.7,15.2,50.8%,57.9%,17.3%,13.4%,10.3%,"45.5%
"
Dominican (IL) Stars,2019-1-15,Offensive,Play Types,P&R Ball Handler,9.7%,8.4,5.6,0.664,27%,Below Average,3.2,1.9,5.2,37.5%,42.6%,27.3%,12.6%,7.7%,"30.1%
"
Dominican (IL) Stars,2019-1-15,Offensive,Play Types,Post-Up,6.7%,5.8,3.6,0.626,12%,Poor,3.2,1.6,4.8,33.3%,33.3%,10.1%,9.1%,6.1%,"33.3%
"
Dominican (IL) Stars,2019-1-15,Offensive,Play Types,Cut,5.4%,4.7,5,1.062,46%,Average,1.7,2.2,3.9,56.1%,56.1%,11.3%,10%,10%,"52.5%
"
Dominican (IL) Stars,2019-1-15,Offensive,Play Types,Offensive Rebounds (put backs),5.4%,4.7,5.1,1.075,57%,Good,1.8,2,3.8,52.3%,52.3%,5%,18.8%,15%,"53.8%
"
Dominican (IL) Stars,2019-1-15,Offensive,Play Types,Off Screen,4.7%,4.1,3,0.739,25%,Below Average,2.6,1,3.6,27.4%,39.5%,8.7%,2.9%,2.9%,"26.1%
"
Dominican (IL) Stars,2019-1-15,Offensive,Play Types,P&R Roll Man,3.1%,2.6,2.4,0.889,35%,Average,1.2,0.8,2,38.2%,44.1%,8.9%,20%,17.8%,"42.2%
"
Dominican (IL) Stars,2019-1-15,Offensive,Play Types,Hand Off,2.6%,2.2,1.7,0.763,45%,Average,1.4,0.6,2,32.4%,39.7%,10.5%,5.3%,5.3%,"28.9%
"
Dominican (IL) Stars,2019-1-15,Offensive,Play Types,Isolation,2.5%,2.2,1.5,0.703,32%,Average,1.1,0.6,1.6,35.7%,37.5%,13.5%,13.5%,8.1%,"35.1%
"
Dominican (IL) Stars,2019-1-15,Offensive,Play Types,Miscellaneous,9.6%,8.3,2.1,0.248,4%,Poor,0.8,0.1,0.9,12.5%,12.5%,68.8%,19.9%,1.4%,"14.9%
"
Dominican (IL) Stars,2019-1-15,Offensive,Offense Including Passes,Isolations Including Passes,3.7%,3.2,2.1,0.655,11%,Poor,1.8,0.8,2.6,31.1%,34.4%,10.9%,9.1%,5.5%,"30.9%
"
Dominican (IL) Stars,2019-1-15,Offensive,Offense Including Passes,Pick and Rolls Including Passes,20.6%,17.8,14.4,0.805,43%,Average,8.2,5,13.2,37.8%,46%,17.2%,10.6%,7.6%,"34.3%
"
Dominican (IL) Stars,2019-1-15,Offensive,Offense Including Passes,Post-Ups Including Passes,9.1%,7.9,5.4,0.679,11%,Poor,4.5,2.2,6.6,32.7%,36.3%,9%,7.5%,5.2%,"32.8%
"
