Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Player_ID,Category_ID,Format_ID,Element_ID
12/23/2018,0.001,0.5,0,0,-,-,0.5,0,0.5,0,0,0,0,0,0,47,2,2,1
12/23/2018,0.003,3,1,0.333,-,-,1,0,1,0,0,0.333,0.333,0.333,0.33,44,2,2,1
12/23/2018,0.095,7.8,7.2,0.931,0.68,Very Good,3.5,2,5.5,0.361,0.493,0.168,0.139,0.099,0.38,190,2,1,1
12/23/2018,0.157,12.8,9.1,0.711,0.28,Below Average,6.4,2.8,9.2,0.303,0.332,0.151,0.163,0.139,0.35,178,2,1,1
12/23/2018,0.153,12.5,11.5,0.92,0.66,Very Good,4.5,3.6,8.2,0.443,0.542,0.204,0.148,0.068,0.42,187,2,1,1
12/23/2018,0.148,12.1,14.2,1.172,0.95,Excellent,2.9,6,8.9,0.672,0.69,0.159,0.185,0.146,0.56,193,2,1,1
12/23/2018,0.103,13.6,11,0.807,0.45,Average,5,4.3,9.3,0.459,0.486,0.22,0.147,0.101,0.39,189,2,1,1
12/23/2018,0.049,4.7,4.5,0.942,0.71,Very Good,1.9,1.6,3.5,0.462,0.538,0.173,0.077,0.038,0.42,195,2,1,1
12/23/2018,0.044,3.6,1.6,0.447,0.06,Poor,1.5,0.7,2.2,0.31,0.328,0.34,0.043,0.043,0.21,185,2,1,1
12/23/2018,0.023,3,1.1,0.375,0.03,Poor,0.6,0.4,1,0.375,0.438,0.583,0.083,0.042,0.21,181,2,1,1
12/23/2018,0.036,2.9,2.7,0.921,0.66,Very Good,1,1,2,0.5,0.615,0.263,0.079,0.079,0.4,191,2,1,1
12/23/2018,0.026,3.9,2.1,0.556,0.11,Poor,1.6,0.4,2,0.214,0.214,0.333,0.185,0.074,0.26,182,2,1,1
12/23/2018,0.015,2.3,1.6,0.688,0.24,Below Average,0.7,0.4,1.1,0.375,0.563,0.438,0.063,0,0.25,180,2,1,1
12/23/2018,0.032,11.3,10.7,0.941,0.7,Very Good,5,3.7,8.7,0.423,0.5,0.176,0.118,0.118,0.38,183,2,1,1
12/23/2018,0.023,2.7,1.8,0.667,0.22,Below Average,1.3,0.6,1.9,0.294,0.382,0.167,0.125,0.083,0.29,184,2,1,1
12/23/2018,0.003,0.6,0.4,0.667,-,-,0.4,0,0.4,0,0,0,0.333,0.333,0.33,179,2,1,1
12/23/2018,0.005,1.7,1.3,0.8,-,-,0.7,0.3,1,0.333,0.5,0.2,0.2,0.2,0.4,186,2,1,1
12/23/2018,0.006,2,3.7,1.833,-,-,0.3,1,1.3,0.75,1.125,0.167,0.167,0,0.67,192,2,1,1
12/23/2018,0.003,1.5,1,0.667,-,-,0.5,0.5,1,0.5,0.5,0.333,0,0,0.33,194,2,1,1
12/23/2018,0.003,1,1,1,-,-,0.7,0.3,1,0.333,0.5,0,0,0,0.33,196,2,1,1
12/23/2018,0.124,10.4,11.5,1.114,0.92,Excellent,2.8,3.6,6.5,0.563,0.613,0.211,0.219,0.114,0.52,159,2,1,1
12/23/2018,0.185,15.5,20.3,1.312,0.99,Excellent,5.6,7.1,12.7,0.557,0.696,0.088,0.112,0.059,0.54,166,2,1,1
12/23/2018,0.122,10.2,9.5,0.938,0.7,Very Good,3.2,3.8,7,0.545,0.578,0.232,0.098,0.08,0.45,162,2,1,1
12/23/2018,0.103,8.6,8.5,0.979,0.76,Very Good,3.6,3.6,7.3,0.5,0.525,0.105,0.063,0.042,0.47,175,2,1,1
12/23/2018,0.052,4.4,3.7,0.854,0.54,Good,1.8,1.2,3,0.394,0.53,0.25,0.104,0.083,0.33,163,2,1,1
12/23/2018,0.052,4.4,4.7,1.083,0.9,Excellent,1.5,1.6,3.1,0.529,0.647,0.208,0.146,0.104,0.44,165,2,1,1
12/23/2018,0.087,7.3,5.3,0.725,0.3,Below Average,2.9,1.9,4.8,0.396,0.415,0.2,0.175,0.1,0.38,164,2,1,1
12/23/2018,0.046,3.8,2.9,0.762,0.36,Average,1.3,0.9,2.2,0.417,0.417,0.214,0.286,0.238,0.41,177,2,1,1
12/23/2018,0.015,1.6,1.2,0.786,0.41,Average,0.4,0.3,0.8,0.429,0.5,0.286,0.214,0.071,0.43,169,2,1,1
12/23/2018,0.016,3.8,2.3,0.6,0.15,Below Average,1,0.5,1.5,0.333,0.417,0.4,0.2,0.067,0.33,170,2,1,1
12/23/2018,0.023,2.3,2.3,1,0.81,Very Good,0.6,1.1,1.7,0.667,0.667,0.19,0.143,0.143,0.52,176,2,1,1
12/23/2018,0.028,3.3,2.3,0.692,0.25,Below Average,1.4,0.6,2,0.313,0.344,0.192,0.231,0.115,0.39,171,2,1,1
12/23/2018,0.004,0.7,0,0,-,-,0.3,0,0.3,0,0,0,0.5,0,0,174,2,1,1
12/23/2018,0.009,2,2,1,-,-,0.3,0.8,1,0.75,0.75,0.375,0.125,0.125,0.5,158,2,1,1
12/23/2018,0.009,2,1.5,0.75,-,-,0.5,0.8,1.3,0.6,0.6,0.375,0,0,0.38,168,2,1,1
12/23/2018,0.01,2.3,0.8,0.333,-,-,1.5,0.3,1.8,0.143,0.143,0.111,0.111,0.111,0.22,173,2,1,1
12/23/2018,0.004,0.7,0,0,-,-,0.5,0,0.5,0,0,0.25,0,0,0,167,2,1,1
12/23/2018,0.007,1,0.5,0.5,-,-,0.5,0.2,0.7,0.25,0.25,0.167,0.167,0,0.33,160,2,1,1
12/23/2018,0.002,2,0,0,-,-,2,0,2,0,0,0,0,0,0,161,2,1,1
12/23/2018,0.179,14.3,13.7,0.953,0.72,Very Good,5.5,5.7,11.2,0.507,0.526,0.116,0.151,0.099,0.47,133,2,1,1
12/23/2018,0.198,17.3,16.4,0.947,0.71,Very Good,6.3,6.5,12.7,0.507,0.561,0.184,0.105,0.079,0.44,124,2,1,1
12/23/2018,0.172,15,12.7,0.848,0.53,Good,5.5,4.8,10.4,0.465,0.474,0.17,0.158,0.091,0.42,134,2,1,1
12/23/2018,0.136,10.8,8.5,0.785,0.4,Average,5.6,3.3,8.8,0.368,0.434,0.123,0.069,0.038,0.35,127,2,1,1
12/23/2018,0.047,4.5,2.7,0.6,0.15,Below Average,2,0.9,2.9,0.31,0.414,0.289,0.067,0.067,0.27,138,2,1,1
12/23/2018,0.073,7,4.4,0.629,0.18,Below Average,4.7,1.5,6.2,0.242,0.347,0.1,0.029,0.014,0.21,128,2,1,1
12/23/2018,0.072,5.8,3.5,0.609,0.16,Below Average,2.3,1.3,3.7,0.364,0.432,0.319,0.043,0.014,0.28,136,2,1,1
12/23/2018,0.032,2.6,1.3,0.516,0.09,Poor,1.3,0.6,1.9,0.304,0.348,0.258,0,0,0.23,130,2,1,1
12/23/2018,0.028,2.3,1.2,0.519,0.09,Poor,0.7,0.6,1.3,0.467,0.467,0.444,0,0,0.26,131,2,1,1
12/23/2018,0.016,1.5,0.9,0.6,0.15,Below Average,0.6,0.4,1,0.4,0.45,0.333,0.067,0.067,0.27,142,2,1,1
12/23/2018,0.015,1.2,0.3,0.214,0.01,Poor,0.4,0.1,0.5,0.167,0.167,0.429,0.143,0.071,0.14,140,2,1,1
12/23/2018,0.004,0.4,0.2,0.5,-,-,0.1,0.1,0.2,0.5,0.5,0.5,0,0,0.25,141,2,1,1
12/23/2018,0.011,2.8,1.8,0.636,0.18,Below Average,1.5,0.8,2.3,0.333,0.389,0.182,0,0,0.27,135,2,1,1
12/23/2018,0.008,1.3,0.3,0.25,-,-,0.8,0.2,1,0.167,0.167,0.25,0,0,0.12,137,2,1,1
12/23/2018,0.006,1.5,1.8,1.167,-,-,0.3,0.5,0.8,0.667,0.833,0.167,0.333,0.167,0.67,132,2,1,1
12/23/2018,0.002,0.7,0,0,-,-,0.3,0,0.3,0,0,0.5,0,0,0,129,2,1,1
12/23/2018,0.142,12.3,12,0.973,0.75,Very Good,5.1,3.8,8.9,0.43,0.523,0.128,0.189,0.149,0.45,81,2,1,1
12/23/2018,0.127,11.1,8.7,0.782,0.4,Average,5.1,2.5,7.6,0.33,0.407,0.143,0.173,0.098,0.37,74,2,1,1
12/23/2018,0.093,8.1,8.4,1.041,0.86,Excellent,3.2,3.3,6.4,0.506,0.558,0.103,0.103,0.082,0.51,85,2,1,1
12/23/2018,0.195,17,15.8,0.926,0.68,Very Good,6.8,5.5,12.3,0.446,0.48,0.123,0.186,0.127,0.46,75,2,1,1
12/23/2018,0.138,14.4,12.1,0.84,0.51,Good,6.1,4,10.1,0.396,0.475,0.194,0.118,0.083,0.38,82,2,1,1
12/23/2018,0.078,16.2,18,1.111,0.92,Excellent,6.6,6.2,12.8,0.484,0.594,0.111,0.111,0.074,0.47,76,2,1,1
12/23/2018,0.085,8.9,6.6,0.742,0.33,Average,4.2,1.9,6.1,0.311,0.328,0.112,0.213,0.157,0.39,80,2,1,1
12/23/2018,0.037,3.5,3.9,1.103,0.91,Excellent,1.5,1.3,2.8,0.452,0.613,0.103,0.103,0.026,0.44,86,2,1,1
12/23/2018,0.038,5,3.8,0.75,0.34,Average,3,1.5,4.5,0.333,0.389,0.05,0.05,0.05,0.35,78,2,1,1
12/23/2018,0.02,3,1.9,0.619,0.17,Below Average,2,0.6,2.6,0.222,0.25,0.048,0.19,0.143,0.29,83,2,1,1
12/23/2018,0.028,3.6,2,0.552,0.11,Poor,1.6,0.8,2.4,0.316,0.342,0.241,0.103,0.103,0.31,73,2,1,1
12/23/2018,0.008,1.3,0.3,0.25,-,-,0.7,0.2,0.8,0.2,0.2,0.375,0,0,0.12,77,2,1,1
12/23/2018,0.006,1.5,0,0,-,-,1.5,0,1.5,0,0,0,0,0,0,79,2,1,1
12/23/2018,0.004,1,1,1,-,-,0.5,0.3,0.8,0.333,0.333,0,0.25,0.25,0.5,84,2,1,1
12/23/2018,0.234,20.2,18.7,0.927,0.68,Very Good,8.6,7.2,15.8,0.456,0.507,0.141,0.092,0.061,0.42,102,2,1,1
12/23/2018,0.166,14.3,14.3,1,0.81,Very Good,5.1,5.3,10.4,0.511,0.585,0.188,0.097,0.07,0.46,92,2,1,1
12/23/2018,0.129,11.2,10.4,0.931,0.69,Very Good,4.4,3.5,7.9,0.447,0.573,0.221,0.076,0.055,0.39,88,2,1,1
12/23/2018,0.101,10.3,9.6,0.938,0.7,Very Good,4.1,2.8,6.9,0.408,0.539,0.204,0.142,0.08,0.39,96,2,1,1
12/23/2018,0.06,5.2,4.2,0.821,0.47,Average,2.3,1.4,3.7,0.375,0.427,0.164,0.119,0.045,0.39,87,2,1,1
12/23/2018,0.059,5.1,4.8,0.939,0.7,Very Good,1.8,1.8,3.5,0.5,0.511,0.121,0.258,0.212,0.47,95,2,1,1
12/23/2018,0.058,5,3.9,0.785,0.4,Average,2.5,1.5,3.9,0.373,0.412,0.123,0.138,0.108,0.37,91,2,1,1
12/23/2018,0.045,3.9,2.3,0.588,0.14,Poor,1.8,0.8,2.5,0.303,0.348,0.235,0.118,0.098,0.28,99,2,1,1
12/23/2018,0.039,3.4,2.8,0.818,0.47,Average,1,0.9,1.9,0.48,0.48,0.25,0.205,0.159,0.43,101,2,1,1
12/23/2018,0.02,2.6,2.3,0.913,0.65,Very Good,0.7,1.1,1.8,0.625,0.656,0.304,0,0,0.43,89,2,1,1
12/23/2018,0.018,2,0.8,0.4,0.04,Poor,1,0.4,1.4,0.286,0.286,0.3,0.05,0.05,0.2,103,2,1,1
12/23/2018,0.009,1.7,0.2,0.1,0,Poor,0.5,0,0.5,0,0,0.5,0.2,0.1,0.1,100,2,1,1
12/23/2018,0.006,1.4,1.2,0.857,-,-,0.4,0.6,1,0.6,0.6,0.143,0.143,0.143,0.43,104,2,1,1
12/23/2018,0.005,1.2,0,0,-,-,0.8,0,0.8,0,0,0.333,0,0,0,90,2,1,1
12/23/2018,0.004,0.8,0.3,0.4,-,-,0.3,0.2,0.5,0.333,0.333,0,0.4,0.2,0.2,105,2,1,1
12/23/2018,0.004,0.7,0.8,1.25,-,-,0.2,0.2,0.3,0.5,0.75,0.25,0.25,0.25,0.5,93,2,1,1
12/23/2018,0.002,0.5,0,0,-,-,0.5,0,0.5,0,0,0,0,0,0,97,2,1,1
12/23/2018,0.002,0.5,1,2,-,-,0,0.5,0.5,1,1,0,0,0,1,106,2,1,1
12/23/2018,0.001,0.3,0,0,-,-,0,0,0,-,-,1,0,0,0,98,2,1,1
12/23/2018,0.181,15.3,12.9,0.844,0.52,Good,6.6,4.3,10.9,0.391,0.437,0.164,0.131,0.074,0.39,34,2,1,1
12/23/2018,0.153,12.9,15.5,1.204,0.97,Excellent,2.9,6.8,9.6,0.701,0.708,0.165,0.117,0.117,0.61,33,2,1,1
12/23/2018,0.152,12.8,12.8,1,0.81,Very Good,5,4.6,9.6,0.481,0.578,0.167,0.098,0.049,0.43,36,2,1,1
12/23/2018,0.126,10.6,9.8,0.918,0.66,Very Good,3.6,4.1,7.8,0.532,0.54,0.176,0.141,0.129,0.45,26,2,1,1
12/23/2018,0.125,10.5,11.4,1.083,0.9,Excellent,3.9,3.9,7.8,0.5,0.645,0.179,0.131,0.095,0.44,25,2,1,1
12/23/2018,0.073,6.1,3.6,0.592,0.14,Poor,2,1.4,3.4,0.407,0.463,0.367,0.102,0.061,0.29,24,2,1,1
12/23/2018,0.059,5,4.8,0.95,0.72,Very Good,1.6,1.8,3.4,0.519,0.574,0.175,0.175,0.125,0.5,29,2,1,1
12/23/2018,0.055,4.6,4.5,0.973,0.75,Very Good,2.1,1.6,3.8,0.433,0.5,0.081,0.108,0,0.43,22,2,1,1
12/23/2018,0.03,2.5,1.8,0.7,0.26,Below Average,1.1,0.8,1.9,0.4,0.4,0.1,0.15,0.1,0.4,31,2,1,1
12/23/2018,0.028,3.2,2,0.632,0.18,Below Average,1.3,0.7,2,0.333,0.333,0.158,0.263,0.158,0.37,23,2,1,1
12/23/2018,0.012,1.6,0.8,0.5,-,-,0.4,0.4,0.8,0.5,0.5,0.5,0,0,0.25,30,2,1,1
12/23/2018,0.003,0.3,0.3,1,-,-,0,0.1,0.1,1,1,0.5,0,0,0.5,35,2,1,1
12/23/2018,0.001,0.5,0,0,-,-,0.5,0,0.5,0,0,0,0,0,0,28,2,1,1
12/23/2018,0.001,0.5,0,0,-,-,0.5,0,0.5,0,0,0,0,0,0,27,2,1,1
12/23/2018,0.167,15.6,15.2,0.971,0.75,Very Good,6.6,5.5,12.2,0.455,0.507,0.122,0.116,0.058,0.45,17,2,1,1
12/23/2018,0.161,15.1,10.6,0.705,0.27,Below Average,6.7,3.9,10.6,0.368,0.444,0.247,0.06,0.036,0.3,4,2,1,1
12/23/2018,0.138,12.9,11.6,0.901,0.63,Good,4.6,4.7,9.4,0.505,0.515,0.155,0.155,0.127,0.47,1,2,1,1
12/23/2018,0.123,12.7,10.6,0.835,0.5,Average,4.8,4,8.8,0.455,0.472,0.142,0.189,0.118,0.44,18,2,1,1
12/23/2018,0.1,9.4,9.5,1.019,0.83,Excellent,3.2,3.7,6.9,0.539,0.586,0.146,0.117,0.068,0.51,12,2,1,1
12/23/2018,0.081,7.5,6.1,0.807,0.45,Average,3.1,2,5.1,0.393,0.455,0.193,0.133,0.084,0.37,15,2,1,1
12/23/2018,0.077,7.9,5.4,0.684,0.24,Below Average,4,1.6,5.6,0.286,0.313,0.127,0.177,0.101,0.34,5,2,1,1
12/23/2018,0.069,6.5,6.6,1.028,0.84,Excellent,2.8,2.5,5.3,0.466,0.586,0.113,0.085,0.056,0.42,2,2,1,1
12/23/2018,0.03,5.2,4,0.774,0.39,Average,2.2,1.3,3.5,0.381,0.5,0.29,0.065,0.032,0.29,11,2,1,1
12/23/2018,0.015,2.1,1,0.467,0.07,Poor,1.1,0.4,1.6,0.273,0.318,0.267,0,0,0.2,8,2,1,1
12/23/2018,0.006,1.5,1,0.667,-,-,0.8,0.5,1.3,0.4,0.4,0.167,0,0,0.33,14,2,1,1
12/23/2018,0.005,1.3,0,0,-,-,0.8,0,0.8,0,0,0.4,0,0,0,9,2,1,1
12/23/2018,0.004,1,0.3,0.25,-,-,0.5,0,0.5,0,0,0.25,0.25,0.25,0.25,3,2,1,1
12/23/2018,0.003,1.5,0,0,-,-,1,0,1,0,0,0.333,0,0,0,6,2,1,1
12/23/2018,0.003,0.8,0.5,0.667,-,-,0.3,0.3,0.5,0.5,0.5,0.333,0,0,0.33,16,2,1,1
12/23/2018,0.002,0.7,1.7,2.5,-,-,0,0.7,0.7,1,1.25,0,0,0,1,10,2,1,1
12/23/2018,0.002,0.4,0.8,2,-,-,0,0.4,0.4,1,1,0,0,0,1,20,2,1,1
12/23/2018,0.154,12.8,11.5,0.898,0.62,Good,5.2,4.1,9.3,0.441,0.516,0.18,0.102,0.078,0.4,148,2,1,1
12/23/2018,0.142,11.8,9.7,0.822,0.47,Average,5.7,3.9,9.6,0.406,0.448,0.136,0.093,0.076,0.36,145,2,1,1
12/23/2018,0.133,11,10.8,0.982,0.77,Very Good,5.7,3.4,9.1,0.374,0.495,0.045,0.136,0.127,0.41,152,2,1,1
12/23/2018,0.125,10.4,9.6,0.923,0.67,Very Good,4,3.7,7.7,0.481,0.558,0.202,0.067,0.048,0.41,146,2,1,1
12/23/2018,0.118,9.8,13,1.327,0.99,Excellent,2.8,4.8,7.6,0.632,0.75,0.122,0.133,0.102,0.57,149,2,1,1
12/23/2018,0.095,8.8,10.9,1.241,0.98,Excellent,2.8,3.8,6.6,0.576,0.746,0.19,0.089,0.025,0.49,156,2,1,1
12/23/2018,0.068,5.6,5.4,0.964,0.74,Very Good,2,2,4,0.5,0.625,0.214,0.089,0.089,0.39,153,2,1,1
12/23/2018,0.047,5.6,5.9,1.051,0.87,Excellent,1.6,2.3,3.9,0.593,0.593,0.154,0.205,0.205,0.56,154,2,1,1
12/23/2018,0.04,11,11,1,0.81,Very Good,4.7,3.3,8,0.417,0.5,0.121,0.212,0.182,0.46,144,2,1,1
12/23/2018,0.036,3,2,0.667,0.22,Below Average,1.4,0.7,2.1,0.333,0.357,0.167,0.133,0.133,0.33,155,2,1,1
12/23/2018,0.024,4,2.6,0.65,0.2,Below Average,2,1,3,0.333,0.367,0.15,0.15,0.1,0.3,143,2,1,1
12/23/2018,0.008,1.2,1.2,1,-,-,0.3,0.3,0.7,0.5,0.625,0.143,0.286,0.286,0.43,151,2,1,1
12/23/2018,0.004,1,2,2,-,-,0.3,0.7,1,0.667,1,0,0,0,0.67,157,2,1,1
12/23/2018,0.004,0.5,0.7,1.333,-,-,0.2,0.3,0.5,0.667,0.667,0,0,0,0.67,147,2,1,1
12/23/2018,0.001,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,150,2,1,1
12/23/2018,0.107,8.3,5.9,0.714,0.28,Below Average,2.9,1.9,4.8,0.396,0.528,0.33,0.088,0.022,0.3,108,2,1,1
12/23/2018,0.229,17.7,19.5,1.103,0.91,Excellent,5.8,5.6,11.5,0.492,0.591,0.149,0.241,0.154,0.52,112,2,1,1
12/23/2018,0.141,10.9,11.2,1.025,0.84,Excellent,4.4,4.4,8.7,0.5,0.536,0.108,0.125,0.075,0.47,121,2,1,1
12/23/2018,0.153,11.8,10.3,0.869,0.56,Good,5.1,4.3,9.4,0.456,0.476,0.123,0.092,0.069,0.43,118,2,1,1
12/23/2018,0.096,8.2,8,0.976,0.76,Very Good,3,2.1,5.1,0.412,0.52,0.159,0.244,0.146,0.45,107,2,1,1
12/23/2018,0.068,5.3,4.7,0.897,0.62,Good,2.3,1.6,3.9,0.419,0.547,0.207,0.052,0.017,0.36,114,2,1,1
12/23/2018,0.042,6,4.5,0.75,0.34,Average,2.3,2,4.3,0.462,0.481,0.222,0.083,0.056,0.36,110,2,1,1
12/23/2018,0.058,4.5,3.5,0.796,0.43,Average,2.1,1.3,3.4,0.378,0.459,0.163,0.102,0.02,0.35,116,2,1,1
12/23/2018,0.046,3.5,2.9,0.821,0.47,Average,1.5,1.5,3,0.485,0.485,0.103,0.077,0.077,0.41,113,2,1,1
12/23/2018,0.025,1.9,0.7,0.381,0.03,Poor,1.1,0.2,1.3,0.143,0.143,0.238,0.095,0.048,0.19,111,2,1,1
12/23/2018,0.009,0.9,0.4,0.5,-,-,0.3,0.1,0.4,0.25,0.25,0.25,0.25,0,0.25,109,2,1,1
12/23/2018,0.002,0.3,0.3,1,-,-,0.2,0.2,0.3,0.5,0.5,0,0.5,0.5,0.5,120,2,1,1
12/23/2018,0.012,1.3,0.4,0.3,0.02,Poor,0.6,0.1,0.8,0.167,0.167,0.3,0.1,0.1,0.2,119,2,1,1
12/23/2018,0.006,1.3,0.8,0.6,-,-,0.8,0.3,1,0.25,0.375,0.2,0,0,0.2,122,2,1,1
12/23/2018,0.004,0.4,0.1,0.333,-,-,0.3,0,0.3,0,0,0,0.333,0,0.33,117,2,1,1
12/23/2018,0.126,10.9,10.3,0.942,0.71,Very Good,4.7,3.4,8.1,0.416,0.528,0.175,0.108,0.058,0.4,201,2,1,1
12/23/2018,0.134,11.5,10.1,0.874,0.57,Good,6.3,3.8,10.1,0.378,0.477,0.094,0.047,0.031,0.35,203,2,1,1
12/23/2018,0.079,6.8,4.8,0.707,0.27,Below Average,2.4,1.7,4.1,0.422,0.578,0.347,0.053,0,0.27,204,2,1,1
12/23/2018,0.094,8.9,9.1,1.022,0.83,Excellent,4.1,3.1,7.2,0.431,0.556,0.112,0.101,0.056,0.4,208,2,1,1
12/23/2018,0.044,5.3,4.3,0.81,0.45,Average,2.3,1.4,3.6,0.379,0.448,0.167,0.167,0.095,0.36,198,2,1,1
12/23/2018,0.082,7.1,6,0.846,0.52,Good,3,2.4,5.4,0.441,0.508,0.192,0.051,0.026,0.39,200,2,1,1
12/23/2018,0.061,5.3,3.2,0.603,0.15,Below Average,2.4,1.3,3.6,0.35,0.375,0.241,0.069,0.052,0.29,207,2,1,1
12/23/2018,0.062,6.6,5.1,0.78,0.39,Average,3.1,2.1,5.2,0.404,0.436,0.136,0.068,0.051,0.37,214,2,1,1
12/23/2018,0.054,6.4,6.6,1.039,0.85,Excellent,1.5,2.6,4.1,0.636,0.652,0.196,0.176,0.176,0.53,213,2,1,1
12/23/2018,0.079,8.3,8.8,1.053,0.87,Excellent,2.7,3.4,6.1,0.564,0.627,0.173,0.107,0.067,0.48,206,2,1,1
12/23/2018,0.061,5.8,3.1,0.534,0.1,Poor,2.9,1.3,4.2,0.31,0.321,0.172,0.103,0.034,0.28,209,2,1,1
12/23/2018,0.024,3.3,1.6,0.478,0.07,Poor,1,0.4,1.4,0.3,0.35,0.391,0.174,0.043,0.22,202,2,1,1
12/23/2018,0.016,3,1,0.333,0.02,Poor,1.6,0.2,1.8,0.111,0.167,0.333,0.067,0.067,0.13,212,2,1,1
12/23/2018,0.027,3.7,3.4,0.923,0.67,Very Good,1.4,1.1,2.6,0.444,0.556,0.192,0.154,0.077,0.39,205,2,1,1
12/23/2018,0.016,2.5,2,0.8,0.43,Average,0.8,0.8,1.7,0.5,0.5,0.267,0.067,0,0.4,197,2,1,1
12/23/2018,0.018,4.3,2.3,0.529,0.1,Poor,2.5,0.8,3.3,0.231,0.269,0.118,0.118,0.118,0.23,199,2,1,1
12/23/2018,0.007,2.3,0.3,0.143,-,-,1.3,0,1.3,0,0,0.286,0.143,0.143,0.14,211,2,1,1
12/23/2018,0.006,2,0.3,0.167,-,-,1.3,0,1.3,0,0,0.167,0.167,0.167,0.17,216,2,1,1
12/23/2018,0.011,3.3,1.7,0.5,0.08,Poor,1.7,0.7,2.3,0.286,0.357,0.3,0,0,0.2,210,2,1,1
12/23/2018,0.23,22.5,19.8,0.879,0.59,Good,9.9,7,16.9,0.414,0.473,0.153,0.117,0.081,0.4,57,2,1,1
12/23/2018,0.155,15.2,14.7,0.97,0.75,Very Good,5.2,5.3,10.5,0.504,0.509,0.096,0.24,0.216,0.52,68,2,1,1
12/23/2018,0.136,16.3,17,1.041,0.85,Excellent,6.3,6.8,13.1,0.517,0.564,0.095,0.122,0.075,0.5,60,2,1,1
12/23/2018,0.106,12.7,9.7,0.763,0.37,Average,6,4,10,0.4,0.422,0.158,0.061,0.053,0.36,56,2,1,1
12/23/2018,0.07,9.4,6.6,0.707,0.27,Below Average,3.9,2.9,6.8,0.426,0.472,0.24,0.053,0.04,0.33,64,2,1,1
12/23/2018,0.075,7.4,6.8,0.926,0.67,Very Good,3.5,2.3,5.8,0.391,0.531,0.16,0.062,0.012,0.36,54,2,1,1
12/23/2018,0.042,4.5,2.2,0.489,0.08,Poor,1.5,0.8,2.3,0.348,0.348,0.378,0.111,0.089,0.27,67,2,1,1
12/23/2018,0.055,5.9,5.4,0.915,0.65,Very Good,2.4,1.7,4.1,0.415,0.451,0.136,0.254,0.203,0.44,65,2,1,1
12/23/2018,0.031,4.1,3.9,0.939,0.7,Very Good,2.8,1.4,4.1,0.333,0.47,0,0.03,0.03,0.33,58,2,1,1
12/23/2018,0.024,4.3,4.2,0.962,0.74,Very Good,2.5,1.3,3.8,0.348,0.5,0.077,0.038,0,0.35,61,2,1,1
12/23/2018,0.004,0.7,1,1.5,-,-,0.2,0.3,0.5,0.667,1,0.25,0,0,0.5,69,2,1,1
12/23/2018,0.005,0.8,0.7,0.8,-,-,0.2,0.3,0.5,0.667,0.667,0.4,0,0,0.4,71,2,1,1
12/23/2018,0.003,0.6,0.6,1,-,-,0.4,0.2,0.6,0.333,0.5,0,0,0,0.33,53,2,1,1
12/23/2018,0.006,0.9,0.7,0.833,-,-,0.3,0.3,0.6,0.5,0.625,0.333,0,0,0.33,55,2,1,1
12/23/2018,0.005,1.3,0.3,0.2,-,-,1,0,1,0,0,0,0.2,0.2,0.2,62,2,1,1
12/23/2018,0.209,17.9,14.3,0.799,0.43,Average,7.5,5.6,13.1,0.427,0.462,0.184,0.112,0.067,0.38,41,2,1,1
12/23/2018,0.145,17.7,13.3,0.75,0.34,Average,8,4.6,12.6,0.364,0.398,0.153,0.145,0.121,0.38,46,2,1,1
12/23/2018,0.134,11.5,11.3,0.983,0.77,Very Good,4.7,4.4,9.1,0.484,0.582,0.183,0.052,0.052,0.41,39,2,1,1
12/23/2018,0.09,7.7,6.2,0.805,0.44,Average,3.8,2.1,5.9,0.356,0.398,0.117,0.143,0.091,0.38,48,2,1,1
12/23/2018,0.063,5.4,5.3,0.981,0.77,Very Good,2.3,2.5,4.8,0.521,0.521,0.074,0.056,0.056,0.5,37,2,1,1
12/23/2018,0.058,5,2.4,0.48,0.07,Poor,2.9,0.7,3.6,0.194,0.278,0.24,0.04,0,0.18,42,2,1,1
12/23/2018,0.048,4.1,3.7,0.902,0.63,Good,2.5,1.3,3.8,0.342,0.487,0.073,0,0,0.32,40,2,1,1
12/23/2018,0.035,3.3,3.2,0.967,0.74,Very Good,2,1.1,3.1,0.357,0.518,0.067,0,0,0.33,45,2,1,1
12/23/2018,0.022,2.7,1.6,0.579,0.13,Poor,1.1,0.7,1.9,0.385,0.385,0.158,0.158,0,0.32,52,2,1,1
12/23/2018,0.021,3,2.2,0.722,0.29,Below Average,1.2,0.5,1.7,0.3,0.35,0.278,0.167,0,0.33,43,2,1,1
12/23/2018,0.02,4.3,4.3,1,0.81,Very Good,2.5,1.3,3.8,0.333,0.5,0.059,0.059,0.059,0.35,38,2,1,1
12/23/2018,0.019,5.3,3.3,0.625,0.17,Below Average,1.7,1,2.7,0.375,0.438,0.313,0.188,0.125,0.31,51,2,1,1
12/23/2018,0.013,2.2,1,0.455,0.06,Poor,1.4,0.2,1.6,0.125,0.125,0.091,0.182,0.091,0.27,49,2,1,1
12/23/2018,0.007,3,2,0.667,-,-,1,1,2,0.5,0.5,0.333,0,0,0.33,47,2,1,1
