Team_Name,Uploaded_Date,Format_Name,Category_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Marian University (WI) Sabres,2019-01-26,Offensive,Overall Offense,After Time Outs,0.14,9.5,5.8,0.61,0.03,Poor,5,2.3,7.3,0.32,0.36,0.18,0.07,0.04,0.28
Marian University (WI) Sabres,2019-01-26,Offensive,Overall Offense,Against Man,0.94,63.6,49.2,0.77,0.19,Below Average,28.8,18.4,47.1,0.39,0.45,0.18,0.1,0.07,0.35
Marian University (WI) Sabres,2019-01-26,Offensive,Overall Offense,Against Zone,0.07,4.4,3.9,0.89,0.5,Average,2.1,1.4,3.5,0.41,0.51,0.15,0.07,0.05,0.37
Marian University (WI) Sabres,2019-01-26,Offensive,Overall Offense,Press Offense,0.07,4.6,3.8,0.82,0.5,Average,1.7,1.1,2.8,0.4,0.51,0.25,0.14,0.04,0.35
Marian University (WI) Sabres,2019-01-26,Offensive,Play Types,Spot Up,0.27,21.9,19.9,0.91,0.51,Good,13.1,6.9,20.1,0.35,0.46,0.05,0.06,0.05,0.35
Marian University (WI) Sabres,2019-01-26,Offensive,Play Types,Transition,0.18,14.8,14.2,0.96,0.46,Average,6.2,5.6,11.8,0.48,0.54,0.15,0.07,0.07,0.43
Marian University (WI) Sabres,2019-01-26,Offensive,Play Types,P&R Ball Handler,0.1,8.4,5.5,0.65,0.22,Below Average,3.6,2.1,5.6,0.37,0.4,0.24,0.11,0.07,0.3
Marian University (WI) Sabres,2019-01-26,Offensive,Play Types,Post-Up,0.1,8,5.5,0.69,0.18,Below Average,3.5,2.4,5.9,0.41,0.41,0.19,0.09,0.07,0.35
Marian University (WI) Sabres,2019-01-26,Offensive,Play Types,Cut,0.06,5.1,5.4,1.05,0.42,Average,1.7,2.5,4.2,0.59,0.59,0.13,0.09,0.08,0.54
Marian University (WI) Sabres,2019-01-26,Offensive,Play Types,Isolation,0.06,4.9,3.5,0.71,0.34,Average,2.6,1.4,3.9,0.34,0.39,0.12,0.11,0.06,0.33
Marian University (WI) Sabres,2019-01-26,Offensive,Play Types,Offensive Rebounds (put backs),0.05,4.5,4.9,1.09,0.6,Good,1.4,1.9,3.4,0.58,0.59,0.11,0.17,0.15,0.57
Marian University (WI) Sabres,2019-01-26,Offensive,Play Types,Off Screen,0.04,3.4,2.9,0.88,0.51,Good,1.4,1,2.4,0.42,0.49,0.18,0.12,0.11,0.39
Marian University (WI) Sabres,2019-01-26,Offensive,Play Types,P&R Roll Man,0.04,3,2.5,0.82,0.25,Below Average,1.6,0.8,2.5,0.33,0.44,0.08,0.1,0.1,0.35
Marian University (WI) Sabres,2019-01-26,Offensive,Play Types,Hand Off,0.03,2.1,0.7,0.34,0.02,Poor,1.2,0.4,1.6,0.22,0.22,0.2,0.06,0.06,0.17
Marian University (WI) Sabres,2019-01-26,Offensive,Play Types,Miscellaneous,0.08,6.8,2.4,0.36,0.21,Below Average,0.6,0.4,1,0.41,0.41,0.67,0.19,0.01,0.2
Marian University (WI) Sabres,2019-01-26,Offensive,Offense Including Passes,Isolations Including Passes,0.08,6.8,5.9,0.86,0.64,Good,3.4,2.3,5.6,0.41,0.47,0.1,0.1,0.06,0.39
Marian University (WI) Sabres,2019-01-26,Offensive,Offense Including Passes,Pick and Rolls Including Passes,0.21,16.9,12.3,0.73,0.17,Below Average,8.7,4.5,13.2,0.34,0.41,0.15,0.08,0.06,0.31
Marian University (WI) Sabres,2019-01-26,Offensive,Offense Including Passes,Post-Ups Including Passes,0.14,11.4,8.4,0.74,0.18,Below Average,5.6,3.4,9.1,0.38,0.42,0.15,0.07,0.06,0.35
Marian University (WI) Sabres,2019-01-26,Offensive,During Pass Out Situations,ISO - Defense Commits,0.02,1.9,2.4,1.25,0.88,Excellent,0.8,0.9,1.7,0.55,0.66,0.06,0.06,0.06,0.53
Marian University (WI) Sabres,2019-01-26,Offensive,During Pass Out Situations,P&R BH - Defense Commits,0.12,10.3,7,0.68,0.2,Below Average,5.1,2.4,7.5,0.32,0.42,0.21,0.06,0.04,0.28
Marian University (WI) Sabres,2019-01-26,Offensive,During Pass Out Situations,Post-Up - Defense Commits,0.04,3.4,2.9,0.86,0.22,Below Average,2.1,1,3.1,0.32,0.44,0.04,0.04,0.02,0.33
Marian University (WI) Sabres,2019-01-26,Offensive,During Trapping Situations,P&R BH - Traps,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0.5,0,0,0
Marian University (WI) Sabres,2019-01-26,Offensive,During Trapping Situations,Post-Up - Hard Double,0.03,2.2,1.1,0.49,0.08,Poor,1.3,0.4,1.7,0.24,0.29,0.19,0.03,0,0.22
Marian University (WI) Sabres,2019-01-26,Offensive,Shot Attempt - Half Court,Jump Shots,0.53,26.8,23,0.86,0.23,Below Average,18.5,8.4,26.8,0.31,0.43,0,0,0,0.31
Marian University (WI) Sabres,2019-01-26,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,0.04,2.2,2.1,0.92,0.88,Excellent,1.5,0.8,2.2,0.34,0.46,0,0,0,0.34
Marian University (WI) Sabres,2019-01-26,Offensive,Shot Attempt - Half Court,Runner,0.06,3.2,2.1,0.67,0.37,Average,2.1,1.1,3.2,0.33,0.33,0,0,0,0.33
Marian University (WI) Sabres,2019-01-26,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.01,0.2,0.1,0.5,-,-,0.2,0.1,0.2,0.25,0.25,0,0,0,0.25
Marian University (WI) Sabres,2019-01-26,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),0.29,14.6,16.7,1.14,0.65,Very Good,6.7,7.9,14.6,0.54,0.54,0,0.08,0.08,0.54
Marian University (WI) Sabres,2019-01-26,Offensive,Shot Attempt - Half Court,Post-Ups,0.12,5.9,4.9,0.83,0.25,Below Average,3.5,2.4,5.9,0.41,0.41,0,0.03,0.03,0.41
Marian University (WI) Sabres,2019-01-26,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0
Marian University (WI) Sabres,2019-01-26,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Marian University (WI) Sabres,2019-01-26,Offensive,Catch and Shoot - Half Court,Catch and Shoot,0.35,17.5,16.1,0.92,0.22,Below Average,12.1,5.4,17.5,0.31,0.46,0,0,0,0.31
Marian University (WI) Sabres,2019-01-26,Offensive,Catch and Shoot - Half Court,Guarded,0.63,11.1,8.1,0.73,0.04,Poor,8.4,2.7,11.1,0.25,0.37,0,0,0,0.25
Marian University (WI) Sabres,2019-01-26,Offensive,Catch and Shoot - Half Court,Unguarded,0.37,6.5,8,1.24,0.83,Excellent,3.8,2.7,6.5,0.42,0.62,0,0,0,0.42
Marian University (WI) Sabres,2019-01-26,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,0.15,7.8,5,0.64,0.14,Poor,5.5,2.2,7.8,0.29,0.32,0,0,0,0.29
Marian University (WI) Sabres,2019-01-26,Offensive,Jump Shot Range - half court,Short (<17'),0.15,3.9,3.2,0.81,0.69,Very Good,2.4,1.6,3.9,0.4,0.4,0,0,0,0.4
Marian University (WI) Sabres,2019-01-26,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),0.06,1.6,0.9,0.59,0.23,Below Average,1.1,0.5,1.6,0.3,0.3,0,0,0,0.3
Marian University (WI) Sabres,2019-01-26,Offensive,Jump Shot Range - half court,Long (3 point jump shots),0.79,21.3,18.9,0.89,0.14,Poor,15,6.3,21.3,0.3,0.44,0,0,0,0.3
Concordia (Chicago) Cougars,2019-01-26,Offensive,Overall Offense,Overall,1,96.2,83.8,0.87,0.46,Average,39.8,30.6,70.4,0.43,0.48,0.16,0.13,0.1,0.41
Concordia (Chicago) Cougars,2019-01-26,Offensive,Overall Offense,Transition,0.21,20.6,19.7,0.96,0.45,Average,7.7,7.4,15.1,0.49,0.54,0.15,0.15,0.13,0.46
Concordia (Chicago) Cougars,2019-01-26,Offensive,Overall Offense,Overall Half Court,0.79,75.6,64.1,0.85,0.48,Average,32.1,23.2,55.4,0.42,0.47,0.16,0.13,0.09,0.4
Concordia (Chicago) Cougars,2019-01-26,Offensive,Overall Offense,Short Shot Clock <4 Seconds,0.02,1.5,1.1,0.73,0.6,Good,0.9,0.4,1.2,0.29,0.36,0.08,0.12,0,0.35
Concordia (Chicago) Cougars,2019-01-26,Offensive,Overall Offense,Out of Bounds (End),0.07,5.4,4.2,0.78,0.36,Average,2.7,1.8,4.5,0.4,0.42,0.1,0.09,0.07,0.38
Concordia (Chicago) Cougars,2019-01-26,Offensive,Overall Offense,Out of Bounds (Side),0.03,2.4,2.5,1.05,0.91,Excellent,0.9,1,1.9,0.53,0.63,0.15,0.08,0.08,0.45
Concordia (Chicago) Cougars,2019-01-26,Offensive,Overall Offense,After Time Outs,0.12,9.1,7.1,0.78,0.3,Below Average,3.9,2.7,6.6,0.41,0.45,0.18,0.1,0.08,0.38
Concordia (Chicago) Cougars,2019-01-26,Offensive,Overall Offense,Against Man,0.97,73,61.4,0.84,0.47,Average,31.3,22.2,53.5,0.42,0.46,0.16,0.13,0.09,0.4
Concordia (Chicago) Cougars,2019-01-26,Offensive,Overall Offense,Against Zone,0.03,2.6,2.8,1.07,0.87,Excellent,0.8,1.1,1.9,0.56,0.61,0.16,0.16,0.09,0.5
Concordia (Chicago) Cougars,2019-01-26,Offensive,Overall Offense,Press Offense,0.04,3.4,3,0.9,0.7,Very Good,1.5,1.1,2.6,0.42,0.46,0.12,0.11,0.02,0.42
Concordia (Chicago) Cougars,2019-01-26,Offensive,Play Types,Transition,0.21,20.6,19.7,0.96,0.45,Average,7.7,7.4,15.1,0.49,0.54,0.15,0.15,0.13,0.46
Concordia (Chicago) Cougars,2019-01-26,Offensive,Play Types,Spot Up,0.2,19.2,16.2,0.85,0.33,Average,10.8,6,16.8,0.36,0.44,0.08,0.06,0.05,0.36
Concordia (Chicago) Cougars,2019-01-26,Offensive,Play Types,Isolation,0.09,8.3,5.9,0.71,0.32,Average,4.4,1.9,6.3,0.3,0.32,0.12,0.14,0.11,0.35
Concordia (Chicago) Cougars,2019-01-26,Offensive,Play Types,Cut,0.08,8.1,9.6,1.18,0.8,Very Good,2.7,3.9,6.6,0.59,0.59,0.06,0.2,0.15,0.58
Concordia (Chicago) Cougars,2019-01-26,Offensive,Play Types,P&R Ball Handler,0.08,7.6,7.1,0.93,0.93,Excellent,2.4,2.6,5,0.52,0.57,0.24,0.12,0.1,0.44
Concordia (Chicago) Cougars,2019-01-26,Offensive,Play Types,Offensive Rebounds (put backs),0.07,7,7.5,1.08,0.56,Good,2.2,2.9,5.1,0.58,0.58,0.09,0.2,0.16,0.56
Concordia (Chicago) Cougars,2019-01-26,Offensive,Play Types,Post-Up,0.07,6.5,4,0.62,0.1,Poor,3.1,1.5,4.6,0.33,0.33,0.16,0.15,0.14,0.34
Concordia (Chicago) Cougars,2019-01-26,Offensive,Play Types,Hand Off,0.04,4.2,3,0.72,0.33,Average,2.2,1.2,3.5,0.36,0.41,0.16,0.03,0.03,0.31
Concordia (Chicago) Cougars,2019-01-26,Offensive,Play Types,Off Screen,0.04,3.7,3.7,1,0.76,Very Good,2.2,1.4,3.6,0.39,0.51,0.03,0.02,0.02,0.38
Concordia (Chicago) Cougars,2019-01-26,Offensive,Play Types,P&R Roll Man,0.03,3.2,3.1,0.95,0.48,Average,1.2,0.9,2.1,0.43,0.49,0.15,0.22,0.18,0.47
Concordia (Chicago) Cougars,2019-01-26,Offensive,Play Types,Miscellaneous,0.08,7.8,4.1,0.52,0.67,Very Good,0.9,0.9,1.8,0.48,0.55,0.56,0.2,0.03,0.27
Concordia (Chicago) Cougars,2019-01-26,Offensive,Offense Including Passes,Isolations Including Passes,0.11,10.4,7.7,0.74,0.27,Below Average,5.6,2.5,8.1,0.31,0.35,0.11,0.13,0.1,0.35
Concordia (Chicago) Cougars,2019-01-26,Offensive,Offense Including Passes,Pick and Rolls Including Passes,0.15,14.2,13.3,0.93,0.83,Excellent,5.2,4.6,9.8,0.47,0.53,0.19,0.14,0.11,0.44
Concordia (Chicago) Cougars,2019-01-26,Offensive,Offense Including Passes,Post-Ups Including Passes,0.08,8,5.6,0.7,0.1,Poor,3.9,2.1,6,0.35,0.37,0.13,0.14,0.13,0.35
Concordia (Chicago) Cougars,2019-01-26,Offensive,During Pass Out Situations,ISO - Defense Commits,0.02,2.1,1.8,0.86,0.37,Average,1.2,0.6,1.8,0.33,0.43,0.08,0.11,0.06,0.33
Concordia (Chicago) Cougars,2019-01-26,Offensive,During Pass Out Situations,P&R BH - Defense Commits,0.08,8.1,6.2,0.77,0.47,Average,2.8,2.1,4.8,0.43,0.49,0.28,0.13,0.1,0.37
Concordia (Chicago) Cougars,2019-01-26,Offensive,During Pass Out Situations,Post-Up - Defense Commits,0.02,1.5,1.6,1.04,0.52,Good,0.8,0.6,1.4,0.44,0.52,0.04,0.12,0.12,0.42
Concordia (Chicago) Cougars,2019-01-26,Offensive,During Trapping Situations,P&R BH - Traps,0,0.3,0.3,1,-,-,0.1,0.1,0.2,0.33,0.5,0.2,0.2,0.2,0.4
Concordia (Chicago) Cougars,2019-01-26,Offensive,During Trapping Situations,Post-Up - Hard Double,0.01,1.2,0.8,0.62,0.24,Below Average,0.8,0.3,1.1,0.28,0.31,0.1,0.1,0.1,0.29
Concordia (Chicago) Cougars,2019-01-26,Offensive,Shot Attempt - Half Court,Jump Shots,0.48,26.4,23,0.87,0.28,Below Average,17.6,8.8,26.4,0.33,0.43,0,0.01,0.01,0.33
Concordia (Chicago) Cougars,2019-01-26,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,0.02,0.9,0.5,0.6,0.45,Average,0.7,0.2,0.9,0.2,0.3,0,0,0,0.2
Concordia (Chicago) Cougars,2019-01-26,Offensive,Shot Attempt - Half Court,Runner,0.07,3.7,3.1,0.84,0.74,Very Good,2.2,1.5,3.7,0.4,0.4,0,0.05,0.05,0.4
Concordia (Chicago) Cougars,2019-01-26,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Concordia (Chicago) Cougars,2019-01-26,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),0.37,20.6,23.6,1.14,0.65,Very Good,9.2,11.5,20.6,0.56,0.56,0,0.05,0.05,0.56
Concordia (Chicago) Cougars,2019-01-26,Offensive,Shot Attempt - Half Court,Post-Ups,0.08,4.6,3.1,0.67,0.08,Poor,3.1,1.5,4.6,0.33,0.33,0,0.03,0.03,0.33
Concordia (Chicago) Cougars,2019-01-26,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Concordia (Chicago) Cougars,2019-01-26,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Concordia (Chicago) Cougars,2019-01-26,Offensive,Catch and Shoot - Half Court,Catch and Shoot,0.25,13.8,12.8,0.93,0.24,Below Average,9.4,4.5,13.8,0.32,0.46,0,0,0,0.32
Concordia (Chicago) Cougars,2019-01-26,Offensive,Catch and Shoot - Half Court,Guarded,0.58,8.1,6.3,0.78,0.11,Poor,5.9,2.2,8.1,0.27,0.39,0,0.01,0.01,0.27
Concordia (Chicago) Cougars,2019-01-26,Offensive,Catch and Shoot - Half Court,Unguarded,0.42,5.8,6.5,1.13,0.6,Good,3.5,2.3,5.8,0.4,0.57,0,0,0,0.4
Concordia (Chicago) Cougars,2019-01-26,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,0.19,10.5,8.3,0.79,0.54,Good,6.9,3.6,10.5,0.34,0.39,0,0.01,0.01,0.34
Concordia (Chicago) Cougars,2019-01-26,Offensive,Jump Shot Range - half court,Short (<17'),0.21,5.5,4.2,0.76,0.56,Good,3.4,2.1,5.5,0.38,0.38,0,0.01,0.01,0.38
Concordia (Chicago) Cougars,2019-01-26,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),0.16,4.2,2.7,0.65,0.36,Average,2.8,1.4,4.2,0.32,0.32,0,0,0,0.32
Concordia (Chicago) Cougars,2019-01-26,Offensive,Jump Shot Range - half court,Long (3 point jump shots),0.63,16.7,16.1,0.97,0.36,Average,11.4,5.4,16.7,0.32,0.48,0,0.01,0.01,0.32
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Overall Offense,Overall,1,79.3,65.5,0.83,0.28,Below Average,33,24.8,57.8,0.43,0.48,0.18,0.11,0.07,0.39
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Overall Offense,Transition,0.14,10.8,10.9,1.01,0.65,Very Good,4,4.3,8.3,0.52,0.56,0.13,0.14,0.12,0.48
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Overall Offense,Overall Half Court,0.86,68.5,54.7,0.8,0.25,Below Average,29.1,20.5,49.5,0.41,0.46,0.19,0.1,0.06,0.37
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Overall Offense,Short Shot Clock <4 Seconds,0.07,5.7,4.8,0.83,0.81,Very Good,3,1.7,4.7,0.36,0.44,0.11,0.09,0.07,0.36
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Overall Offense,Out of Bounds (End),0.1,6.7,4.4,0.66,0.11,Poor,3.3,1.7,5,0.34,0.39,0.19,0.07,0.05,0.3
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Overall Offense,Out of Bounds (Side),0.05,3.1,1.8,0.57,0.11,Poor,1.4,0.7,2.1,0.33,0.36,0.25,0.07,0.05,0.28
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Overall Offense,After Time Outs,0.12,8,6.6,0.82,0.44,Average,3.4,2.5,5.8,0.42,0.51,0.21,0.06,0.05,0.35
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Overall Offense,Against Man,0.94,64.2,51.3,0.8,0.28,Below Average,27.2,19.3,46.5,0.42,0.46,0.19,0.1,0.06,0.38
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Overall Offense,Against Zone,0.06,4.3,3.4,0.78,0.19,Below Average,1.9,1.2,3.1,0.38,0.47,0.21,0.11,0.07,0.33
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Overall Offense,Press Offense,0.11,7.5,6.3,0.84,0.56,Good,2.6,2.1,4.7,0.44,0.5,0.23,0.17,0.1,0.39
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Play Types,Spot Up,0.22,17.2,14.7,0.85,0.34,Average,10,5.6,15.6,0.36,0.46,0.08,0.02,0.02,0.33
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Play Types,P&R Ball Handler,0.14,11.2,7.7,0.68,0.32,Average,4.9,3.2,8.1,0.39,0.43,0.24,0.05,0.05,0.32
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Play Types,Transition,0.14,10.8,10.9,1.01,0.65,Very Good,4,4.3,8.3,0.52,0.56,0.13,0.14,0.12,0.48
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Play Types,Post-Up,0.11,8.3,6.3,0.76,0.34,Average,3.2,2.5,5.7,0.44,0.44,0.19,0.13,0.08,0.4
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Play Types,Offensive Rebounds (put backs),0.08,6.2,7.3,1.17,0.82,Very Good,1.9,2.8,4.7,0.59,0.59,0.1,0.21,0.17,0.59
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Play Types,Cut,0.07,5.6,5.6,0.99,0.25,Below Average,1.9,2.3,4.2,0.54,0.54,0.13,0.18,0.16,0.51
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Play Types,Isolation,0.05,4.2,3.2,0.76,0.45,Average,2.2,1.1,3.3,0.34,0.35,0.1,0.12,0.08,0.37
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Play Types,P&R Roll Man,0.05,3.6,3.2,0.88,0.34,Average,1.7,1.3,3,0.42,0.48,0.11,0.07,0.04,0.4
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Play Types,Off Screen,0.04,3.2,2.4,0.75,0.24,Below Average,2.1,0.9,3,0.31,0.36,0.03,0.05,0.05,0.32
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Play Types,Hand Off,0.02,1.5,1.5,1.03,0.87,Excellent,0.6,0.6,1.2,0.5,0.6,0.14,0.03,0.03,0.45
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Play Types,Miscellaneous,0.1,7.7,3.1,0.41,0.33,Average,0.7,0.4,1.1,0.38,0.41,0.64,0.24,0.03,0.22
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Offense Including Passes,Isolations Including Passes,0.06,5,4.1,0.82,0.5,Average,2.5,1.5,4,0.37,0.41,0.1,0.1,0.07,0.38
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Offense Including Passes,Pick and Rolls Including Passes,0.26,20.4,15.7,0.77,0.31,Average,9.7,6.3,16,0.39,0.45,0.17,0.05,0.04,0.35
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Offense Including Passes,Post-Ups Including Passes,0.14,11.1,9.1,0.82,0.37,Average,4.7,3.5,8.2,0.43,0.46,0.16,0.1,0.07,0.4
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,During Pass Out Situations,ISO - Defense Commits,0.01,0.8,0.9,1.13,0.75,Very Good,0.4,0.4,0.7,0.5,0.64,0.13,0,0,0.44
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,During Pass Out Situations,P&R BH - Defense Commits,0.14,11.1,8.1,0.73,0.32,Average,4.8,3.2,8,0.4,0.47,0.25,0.04,0.02,0.31
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,During Pass Out Situations,Post-Up - Defense Commits,0.04,2.8,2.8,1,0.45,Average,1.5,1,2.5,0.4,0.52,0.07,0.04,0.04,0.39
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,During Trapping Situations,P&R BH - Traps,0.01,0.6,0.4,0.58,0.4,Average,0.3,0.2,0.4,0.38,0.44,0.33,0,0,0.25
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,During Trapping Situations,Post-Up - Hard Double,0.03,2.5,1.9,0.76,0.41,Average,1,0.6,1.6,0.39,0.52,0.27,0.1,0.06,0.31
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Shot Attempt - Half Court,Jump Shots,0.55,27.3,23.7,0.87,0.27,Below Average,18,9.4,27.3,0.34,0.43,0,0,0,0.34
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,0.07,3.4,3.2,0.96,0.91,Excellent,2.2,1.2,3.4,0.36,0.47,0,0.02,0.02,0.36
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Shot Attempt - Half Court,Runner,0.04,2,1.3,0.65,0.33,Average,1.4,0.7,2,0.33,0.33,0,0,0,0.33
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0,0.2,0.2,1.33,-,-,0.1,0.1,0.2,0.67,0.67,0,0,0,0.67
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),0.29,14.5,16.5,1.13,0.61,Good,6.6,8,14.5,0.55,0.55,0,0.06,0.06,0.55
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Shot Attempt - Half Court,Post-Ups,0.12,5.7,5.1,0.89,0.37,Average,3.2,2.5,5.7,0.44,0.44,0,0.01,0.01,0.44
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0,0.2,0.2,1.33,-,-,0.1,0.1,0.2,0.67,0.67,0,0,0,0.67
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Catch and Shoot - Half Court,Catch and Shoot,0.32,15.8,14.6,0.92,0.23,Below Average,10.5,5.3,15.8,0.33,0.46,0,0,0,0.33
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Catch and Shoot - Half Court,Guarded,0.47,7.5,6.7,0.89,0.33,Average,5,2.5,7.5,0.33,0.44,0,0.01,0.01,0.33
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Catch and Shoot - Half Court,Unguarded,0.53,8.3,7.9,0.95,0.17,Below Average,5.5,2.8,8.3,0.34,0.48,0,0,0,0.34
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,0.2,10.1,8.4,0.83,0.67,Very Good,6.3,3.8,10.1,0.37,0.41,0,0.01,0.01,0.37
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Jump Shot Range - half court,Short (<17'),0.19,5.2,3.7,0.71,0.42,Average,3.4,1.9,5.2,0.36,0.36,0,0,0,0.36
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),0.25,6.9,5.3,0.77,0.68,Very Good,4.3,2.6,6.9,0.38,0.38,0,0.01,0.01,0.38
Illinois Tech Scarlet Hawks,2019-01-26,Offensive,Jump Shot Range - half court,Long (3 point jump shots),0.56,15.3,14.8,0.97,0.36,Average,10.4,4.9,15.3,0.32,0.48,0,0,0,0.32
Marian University (WI) Sabres,2019-01-26,Defensive,Overall Defense,Overall,1,84.4,74.2,0.88,0.51,Good,33.1,26.6,59.7,0.45,0.49,0.18,0.14,0.1,0.42
Marian University (WI) Sabres,2019-01-26,Defensive,Overall Defense,Transition,0.19,15.6,14.9,0.95,0.62,Good,5.7,5.4,11.1,0.49,0.54,0.18,0.14,0.11,0.44
Marian University (WI) Sabres,2019-01-26,Defensive,Overall Defense,Overall Half Court,0.82,68.8,59.3,0.86,0.48,Average,27.4,21.2,48.6,0.44,0.48,0.18,0.14,0.09,0.41
Marian University (WI) Sabres,2019-01-26,Defensive,Overall Defense,Short Shot Clock <4 Seconds,0.03,2.2,1.5,0.66,0.61,Good,1.2,0.6,1.8,0.32,0.36,0.11,0.08,0.05,0.32
Marian University (WI) Sabres,2019-01-26,Defensive,Overall Defense,Out of Bounds (End),0.08,5.2,4.8,0.92,0.24,Below Average,2,1.8,3.8,0.48,0.52,0.18,0.14,0.11,0.44
Marian University (WI) Sabres,2019-01-26,Defensive,Overall Defense,Out of Bounds (Side),0.05,3.2,3.3,1.02,0.09,Poor,1.3,1.4,2.7,0.52,0.58,0.15,0.04,0.02,0.46
Marian University (WI) Sabres,2019-01-26,Defensive,Overall Defense,After Time Outs,0.13,8.6,7.7,0.9,0.34,Average,3.3,2.8,6.1,0.46,0.51,0.19,0.12,0.08,0.42
Marian University (WI) Sabres,2019-01-26,Defensive,Overall Defense,Man Defense,1,68.8,59.3,0.86,0.46,Average,27.4,21.2,48.6,0.44,0.48,0.18,0.14,0.09,0.41
Marian University (WI) Sabres,2019-01-26,Defensive,Overall Defense,Zone Defense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Marian University (WI) Sabres,2019-01-26,Defensive,Overall Defense,Press Defense,0.18,12.2,10.6,0.87,0.42,Average,4.5,3.8,8.4,0.46,0.5,0.21,0.14,0.08,0.42
