Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,Game_ID,Lineup_ID,OffReb,Pts,Stl,Three_FGA,Three_FGM,Three_FGm,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,Player_ID
0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,1,0,0,0,153
0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,153
0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,153
1,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,153
0,0,1,3,1,2,0,0,0,0,2,16,0,3,0,1,1,0,1,0,2,0,2,153
0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,156
0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,1,0,0,0,156
0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,156
0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,156
0,0,0,1,1,0,0,0,0,1,2,6,0,3,0,1,1,0,0,0,0,0,0,156
0,0,0,1,1,0,0,0,0,0,2,7,0,3,1,1,1,0,0,0,0,0,0,156
0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,156
1,0,0,0,0,0,0,0,0,1,2,13,0,0,1,0,0,0,0,0,0,0,0,156
0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,156
0,0,0,1,1,0,0,0,0,0,2,15,0,3,0,1,1,0,0,0,0,0,0,156
0,0,0,1,1,0,0,0,0,1,2,16,0,2,0,0,0,0,0,0,1,1,0,156
0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,156
0,0,1,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,1,0,0,0,0,156
0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,154
0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,154
0,0,0,0,0,0,4,2,2,1,2,9,0,2,0,0,0,0,0,1,0,0,0,154
0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,151
0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,151
0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,155
0,0,0,1,1,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,1,1,0,155
0,0,0,1,0,1,0,0,0,0,2,6,0,0,0,1,0,1,0,0,0,0,0,155
0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,1,0,0,0,155
0,0,1,1,1,0,0,0,0,0,2,13,0,2,0,0,0,0,1,0,1,1,0,155
0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,155
0,0,0,1,1,0,0,0,0,3,2,15,0,2,0,0,0,0,0,0,1,1,0,155
