Format_ID,Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Category_ID,Element_ID,Team_ID
1,2018-12-23,1,83.5,82.8,0.99,0.94,Excellent,29.4,29.8,59.2,0.5,0.57,0.18,0.15,0.09,0.46,10,1,1
2,2018-12-23,1,84.1,69.8,0.83,0.76,Very Good,36,25.5,61.5,0.41,0.48,0.17,0.12,0.09,0.38,1,1,1
1,2018-12-23,0.15,12.5,14.6,1.18,0.96,Excellent,3.7,5.6,9.4,0.6,0.66,0.16,0.14,0.1,0.54,10,9,1
1,2018-12-23,0.15,12.5,14.6,1.18,0.96,Excellent,3.7,5.6,9.4,0.6,0.66,0.16,0.14,0.1,0.54,2,9,1
2,2018-12-23,0.16,13.7,11.8,0.86,0.86,Excellent,5.5,4.3,9.8,0.44,0.52,0.18,0.12,0.11,0.39,2,9,1
2,2018-12-23,0.16,13.7,11.8,0.86,0.86,Excellent,5.5,4.3,9.8,0.44,0.52,0.18,0.12,0.11,0.39,1,9,1
1,2018-12-23,0.85,71.1,68.2,0.96,0.92,Excellent,25.6,24.2,49.8,0.49,0.55,0.18,0.15,0.09,0.45,10,10,1
2,2018-12-23,0.84,70.4,58,0.82,0.68,Very Good,30.5,21.2,51.6,0.41,0.47,0.17,0.12,0.09,0.38,1,10,1
1,2018-12-23,0.03,2.2,0.5,0.21,0.01,Poor,1.9,0.2,2.1,0.09,0.11,0.04,0,0,0.08,10,11,1
2,2018-12-23,0.04,3.1,1.5,0.5,0.85,Excellent,1.9,0.6,2.5,0.25,0.29,0.12,0.06,0.06,0.24,1,11,1
1,2018-12-23,0.08,5.8,6.6,1.14,0.95,Excellent,1.5,2.5,4,0.61,0.72,0.17,0.16,0.11,0.53,10,12,1
2,2018-12-23,0.08,5.3,3.7,0.71,0.78,Very Good,2.3,1.4,3.6,0.38,0.43,0.21,0.12,0.12,0.33,1,12,1
1,2018-12-23,0.04,2.5,3,1.22,0.97,Excellent,0.6,1.1,1.7,0.63,0.74,0.15,0.15,0.04,0.56,10,13,1
2,2018-12-23,0.06,4.4,3.5,0.79,0.5,Average,2.1,1,3.1,0.32,0.37,0.15,0.17,0.15,0.38,1,13,1
1,2018-12-23,0.1,7.1,6.2,0.87,0.6,Good,3.3,2.5,5.7,0.43,0.48,0.12,0.09,0.03,0.41,10,14,1
2,2018-12-23,0.11,7.7,5.4,0.69,0.85,Excellent,3.8,1.7,5.5,0.31,0.37,0.18,0.13,0.12,0.32,1,14,1
1,2018-12-23,0.99,70.5,67.6,0.96,0.92,Excellent,25.3,24,49.3,0.49,0.55,0.18,0.15,0.09,0.45,10,44,1
1,2018-12-23,0.01,0.6,0.5,0.86,-,-,0.4,0.2,0.5,0.33,0.5,0.14,0,0,0.29,10,45,1
1,2018-12-23,0.06,4.5,5.5,1.22,0.98,Excellent,0.8,1.5,2.3,0.64,0.76,0.2,0.31,0.06,0.59,10,46,1
1,2018-12-23,0.22,18.2,17.4,0.96,0.71,Very Good,9,6,15,0.4,0.52,0.13,0.07,0.04,0.38,2,2,1
2,2018-12-23,0.2,16.6,14.1,0.85,0.7,Very Good,9.2,4.8,14,0.34,0.46,0.1,0.07,0.06,0.34,2,2,1
1,2018-12-23,0.12,9.6,11.2,1.16,0.7,Very Good,3,4.8,7.8,0.62,0.62,0.08,0.19,0.16,0.59,2,18,1
2,2018-12-23,0.07,5.5,4.9,0.9,0.92,Excellent,1.9,1.7,3.6,0.48,0.48,0.13,0.25,0.25,0.5,2,18,1
1,2018-12-23,0.11,8.8,9.7,1.1,0.85,Excellent,3.9,3.5,7.5,0.48,0.58,0.09,0.09,0.07,0.45,2,6,1
2,2018-12-23,0.06,5.4,5.6,1.05,0.21,Below Average,2.4,2.1,4.5,0.47,0.59,0.12,0.05,0.05,0.44,2,6,1
1,2018-12-23,0.1,7.9,7.1,0.9,0.67,Very Good,2.8,2.5,5.4,0.48,0.48,0.14,0.21,0.13,0.48,2,4,1
2,2018-12-23,0.06,4.8,4.4,0.91,0.33,Average,1.9,1.6,3.5,0.46,0.46,0.11,0.19,0.17,0.45,2,4,1
1,2018-12-23,0.08,6.6,6.7,1.01,0.96,Excellent,1.8,2.7,4.5,0.6,0.66,0.27,0.07,0.07,0.45,2,3,1
2,2018-12-23,0.14,12.1,10.6,0.88,0.21,Below Average,5.4,4.3,9.6,0.44,0.5,0.18,0.06,0.06,0.38,2,3,1
1,2018-12-23,0.05,4.2,3.7,0.89,0.18,Below Average,1.3,1.3,2.5,0.5,0.5,0.17,0.26,0.22,0.48,2,19,1
2,2018-12-23,0.06,5.4,5.6,1.05,0.48,Average,1.9,2.3,4.2,0.54,0.54,0.05,0.2,0.12,0.54,2,19,1
1,2018-12-23,0.05,3.9,3.6,0.93,0.85,Excellent,1.4,1.2,2.5,0.46,0.52,0.16,0.23,0.14,0.47,2,5,1
2,2018-12-23,0.06,5,3.2,0.64,0.8,Very Good,2,1.3,3.3,0.39,0.39,0.2,0.16,0.13,0.33,2,5,1
1,2018-12-23,0.04,3.3,3.1,0.94,0.47,Average,1.4,1.3,2.6,0.48,0.52,0.11,0.08,0.08,0.47,2,8,1
2,2018-12-23,0.07,5.7,5,0.87,0.65,Very Good,2.7,1.9,4.6,0.41,0.47,0.11,0.1,0.08,0.4,2,8,1
1,2018-12-23,0.02,1.5,1.5,1.06,0.87,Excellent,0.5,0.6,1.2,0.54,0.58,0.13,0.06,0.06,0.5,2,7,1
2,2018-12-23,0.04,3.3,1.8,0.56,0.87,Excellent,2.1,0.6,2.7,0.23,0.27,0.11,0.06,0.03,0.25,2,7,1
1,2018-12-23,0.09,7.1,4.1,0.58,0.8,Very Good,0.5,0.2,0.7,0.25,0.31,0.59,0.31,0.03,0.33,2,20,1
2,2018-12-23,0.08,6.6,2.7,0.41,0.64,Good,1,0.5,1.5,0.35,0.38,0.56,0.22,0.03,0.26,2,20,1
1,2018-12-23,0.06,5.2,4.5,0.86,0.64,Good,2,1.5,3.5,0.44,0.49,0.18,0.18,0.11,0.42,3,21,1
2,2018-12-23,0.08,6.4,4.5,0.71,0.75,Very Good,2.5,1.7,4.3,0.4,0.44,0.2,0.14,0.11,0.34,3,21,1
1,2018-12-23,0.17,14,13.5,0.96,0.85,Excellent,5.5,5.4,10.8,0.5,0.56,0.18,0.08,0.07,0.43,3,22,1
2,2018-12-23,0.27,22.4,19.3,0.86,0.42,Average,10.5,7.5,18,0.42,0.48,0.15,0.07,0.07,0.37,3,22,1
1,2018-12-23,0.12,9.9,9.4,0.95,0.69,Very Good,3.6,3.4,7,0.48,0.51,0.14,0.18,0.12,0.48,3,23,1
2,2018-12-23,0.07,5.7,5.2,0.91,0.45,Average,2.3,1.9,4.2,0.46,0.48,0.13,0.18,0.16,0.44,3,23,1
1,2018-12-23,0.02,1.3,0.8,0.64,0.16,Below Average,0.6,0.4,1,0.36,0.41,0.21,0,0,0.29,4,24,1
2,2018-12-23,0.02,1.4,1.4,1,0.39,Average,0.5,0.5,1,0.46,0.59,0.2,0.07,0.07,0.4,4,24,1
1,2018-12-23,0.1,8.6,6.7,0.78,0.46,Average,3.6,2.6,6.3,0.42,0.49,0.22,0.07,0.05,0.35,4,25,1
2,2018-12-23,0.14,11.8,8.6,0.73,0.69,Very Good,5.1,3.3,8.4,0.39,0.46,0.24,0.07,0.06,0.32,4,25,1
1,2018-12-23,0.02,2,2.3,1.14,0.64,Good,0.8,0.8,1.6,0.5,0.61,0.14,0.09,0.09,0.46,4,26,1
2,2018-12-23,0.01,0.9,0.8,0.9,0.7,Very Good,0.4,0.3,0.6,0.43,0.57,0.2,0.1,0.1,0.4,4,26,1
1,2018-12-23,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,5,27,1
2,2018-12-23,0,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,5,27,1
1,2018-12-23,0.01,0.8,0.8,1,-,-,0.2,0.3,0.5,0.6,0.7,0.33,0.11,0.11,0.44,5,28,1
2,2018-12-23,0.01,1,1,1,0.28,Below Average,0.3,0.5,0.7,0.63,0.69,0.27,0,0,0.46,5,28,1
1,2018-12-23,0.49,24.2,28.8,1.19,0.98,Excellent,13.2,11,24.2,0.46,0.59,0,0.02,0.02,0.46,6,29,1
2,2018-12-23,0.53,27.5,25.7,0.93,0.52,Good,17.7,9.8,27.5,0.36,0.47,0,0,0,0.36,6,29,1
1,2018-12-23,0.03,1.3,0.5,0.36,0.17,Below Average,1.1,0.2,1.3,0.14,0.18,0,0,0,0.14,6,30,1
2,2018-12-23,0.03,1.5,0.5,0.35,0.85,Excellent,1.4,0.2,1.5,0.12,0.18,0,0,0,0.12,6,30,1
1,2018-12-23,0.03,1.5,0.5,0.35,0.03,Poor,1.3,0.3,1.5,0.18,0.18,0,0,0,0.18,6,31,1
2,2018-12-23,0.07,3.6,2.5,0.7,0.5,Average,2.4,1.3,3.6,0.35,0.35,0,0,0,0.35,6,31,1
1,2018-12-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,32,1
2,2018-12-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,32,1
1,2018-12-23,0.38,18.7,21.5,1.15,0.67,Very Good,8.4,10.4,18.7,0.55,0.55,0,0.07,0.07,0.55,6,33,1
2,2018-12-23,0.33,16.9,18,1.07,0.67,Very Good,8.5,8.5,16.9,0.5,0.5,0,0.08,0.08,0.5,6,33,1
1,2018-12-23,0.11,5.4,5.2,0.97,0.51,Good,2.8,2.5,5.4,0.48,0.48,0,0.03,0.03,0.48,6,34,1
2,2018-12-23,0.07,3.5,3.5,0.97,0.5,Average,1.9,1.6,3.5,0.46,0.46,0,0.05,0.05,0.46,6,34,1
1,2018-12-23,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,6,35,1
2,2018-12-23,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,6,35,1
1,2018-12-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,36,1
2,2018-12-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,36,1
1,2018-12-23,0.33,16.2,19.7,1.22,0.93,Excellent,9.1,7.1,16.2,0.44,0.61,0,0.01,0.01,0.44,7,37,1
2,2018-12-23,0.29,14.8,16.7,1.13,0.18,Below Average,8.9,5.9,14.8,0.4,0.56,0,0,0,0.4,7,37,1
1,2018-12-23,0.52,8.5,8.7,1.03,0.71,Very Good,5.2,3.3,8.5,0.39,0.51,0,0.02,0.02,0.39,7,38,1
2,2018-12-23,0.39,5.8,5.9,1.02,0.36,Average,3.7,2.1,5.8,0.36,0.51,0,0,0,0.36,7,38,1
1,2018-12-23,0.48,7.7,11,1.42,0.96,Excellent,3.9,3.8,7.7,0.49,0.71,0,0,0,0.49,7,39,1
2,2018-12-23,0.61,9,10.8,1.2,0.27,Below Average,5.2,3.8,9,0.42,0.6,0,0,0,0.42,7,39,1
1,2018-12-23,0.14,7.1,8.2,1.15,0.99,Excellent,3.5,3.5,7.1,0.5,0.56,0,0.04,0.04,0.5,8,40,1
2,2018-12-23,0.23,11.7,8.3,0.71,0.69,Very Good,8.2,3.5,11.7,0.3,0.35,0,0,0,0.3,8,40,1
1,2018-12-23,0.15,3.7,4.4,1.17,0.99,Excellent,1.6,2.1,3.7,0.56,0.56,0,0.05,0.05,0.56,9,41,1
2,2018-12-23,0.21,5.7,4.9,0.86,0.23,Below Average,3.3,2.5,5.7,0.43,0.43,0,0,0,0.43,9,41,1
1,2018-12-23,0.23,5.5,5,0.92,0.86,Excellent,3,2.5,5.5,0.45,0.45,0,0.02,0.02,0.45,9,42,1
2,2018-12-23,0.18,4.8,2.5,0.53,0.8,Very Good,3.5,1.3,4.8,0.26,0.26,0,0,0,0.26,9,42,1
1,2018-12-23,0.62,15,19.5,1.3,0.98,Excellent,8.5,6.5,15,0.43,0.65,0,0.01,0.01,0.43,9,43,1
2,2018-12-23,0.62,17,18.3,1.08,0.29,Below Average,10.9,6.1,17,0.36,0.54,0,0,0,0.36,9,43,1
2,2018-12-23,0.96,67.5,56.2,0.83,0.59,Good,28.8,20.6,49.5,0.42,0.48,0.17,0.12,0.09,0.39,1,15,1
2,2018-12-23,0.04,2.8,1.8,0.65,0.95,Excellent,1.6,0.5,2.2,0.25,0.31,0.13,0.13,0.13,0.29,1,16,1
2,2018-12-23,0.07,5.2,3.3,0.63,0.87,Excellent,2.3,1.2,3.5,0.34,0.37,0.23,0.11,0.07,0.32,1,17,1
1,2018-12-23,1,86.3,76,0.88,0.56,Good,34.8,27.5,62.2,0.44,0.51,0.18,0.11,0.08,0.4,10,1,2
2,2018-12-23,1,85.8,81.1,0.95,0.15,Below Average,33,29.2,62.2,0.47,0.54,0.17,0.13,0.08,0.43,1,1,2
1,2018-12-23,0.16,13.4,11.4,0.85,0.18,Below Average,5,4.4,9.4,0.47,0.53,0.23,0.09,0.09,0.39,10,9,2
1,2018-12-23,0.16,13.4,11.4,0.85,0.18,Below Average,5,4.4,9.4,0.47,0.53,0.23,0.09,0.09,0.39,2,9,2
2,2018-12-23,0.15,12.5,15.8,1.27,0.01,Poor,3.5,6.4,9.9,0.64,0.72,0.12,0.12,0.07,0.57,2,9,2
2,2018-12-23,0.15,12.5,15.8,1.27,0.01,Poor,3.5,6.4,9.9,0.64,0.72,0.12,0.12,0.07,0.57,1,9,2
1,2018-12-23,0.85,72.9,64.6,0.89,0.69,Very Good,29.8,23.1,52.8,0.44,0.51,0.18,0.12,0.08,0.4,10,10,2
2,2018-12-23,0.86,73.3,65.3,0.89,0.29,Below Average,29.5,22.8,52.2,0.44,0.5,0.17,0.14,0.08,0.41,1,10,2
1,2018-12-23,0.02,1.3,0.8,0.59,0.29,Below Average,0.8,0.4,1.2,0.31,0.31,0.06,0,0,0.29,10,11,2
2,2018-12-23,0.03,2.9,2.2,0.74,0.45,Average,1.8,0.8,2.5,0.3,0.35,0.05,0.11,0.03,0.34,1,11,2
1,2018-12-23,0.07,5.3,5.2,0.99,0.83,Excellent,2.1,1.9,4,0.48,0.57,0.16,0.12,0.12,0.44,10,12,2
2,2018-12-23,0.09,6.5,5,0.77,0.6,Good,3,1.5,4.5,0.33,0.41,0.18,0.16,0.13,0.35,1,12,2
1,2018-12-23,0.04,3.2,2.3,0.73,0.4,Average,1.2,0.8,2,0.39,0.44,0.22,0.15,0.07,0.34,10,13,2
2,2018-12-23,0.04,2.5,1.8,0.73,0.64,Good,1.2,0.7,1.9,0.36,0.44,0.21,0.03,0.03,0.3,1,13,2
1,2018-12-23,0.13,9.5,9,0.95,0.78,Very Good,4,3.2,7.2,0.44,0.5,0.12,0.15,0.11,0.44,10,14,2
2,2018-12-23,0.13,9.3,6.8,0.73,0.78,Very Good,4.5,2.7,7.2,0.37,0.42,0.16,0.07,0.05,0.33,1,14,2
1,2018-12-23,0.93,67.8,59.5,0.88,0.67,Very Good,27.7,21.2,48.9,0.43,0.5,0.18,0.12,0.08,0.4,10,44,2
1,2018-12-23,0.07,5.1,5.2,1.02,0.76,Very Good,2.1,1.8,3.9,0.47,0.56,0.12,0.14,0.08,0.46,10,45,2
1,2018-12-23,0.11,8.2,6.8,0.83,0.55,Good,2.8,2.2,5.1,0.44,0.51,0.24,0.15,0.08,0.4,10,46,2
1,2018-12-23,0.25,21.2,20.3,0.96,0.71,Very Good,11.9,6.9,18.8,0.37,0.49,0.07,0.05,0.05,0.37,2,2,2
2,2018-12-23,0.27,23,20.8,0.9,0.49,Average,12.3,7.2,19.5,0.37,0.49,0.11,0.06,0.04,0.35,2,2,2
1,2018-12-23,0.07,6.4,7.2,1.13,0.62,Good,2.2,3.1,5.2,0.59,0.59,0.06,0.16,0.12,0.6,2,18,2
2,2018-12-23,0.09,7.3,8.1,1.11,0.48,Average,2.2,3.4,5.6,0.6,0.6,0.12,0.16,0.15,0.56,2,18,2
1,2018-12-23,0.07,6.2,6.5,1.05,0.79,Very Good,3.3,2.2,5.5,0.4,0.53,0.04,0.09,0.06,0.42,2,6,2
2,2018-12-23,0.08,6.6,6.5,0.98,0.32,Average,3.2,2.5,5.7,0.43,0.54,0.11,0.06,0.05,0.41,2,6,2
1,2018-12-23,0.06,4.8,4.2,0.87,0.62,Good,1.4,1.5,2.8,0.51,0.51,0.23,0.21,0.16,0.44,2,4,2
2,2018-12-23,0.07,5.8,4.9,0.84,0.53,Good,2.1,1.9,4,0.48,0.48,0.17,0.17,0.13,0.43,2,4,2
1,2018-12-23,0.13,11,8.5,0.77,0.57,Good,4.3,3.2,7.5,0.43,0.48,0.25,0.08,0.06,0.36,2,3,2
2,2018-12-23,0.1,8.2,7.8,0.95,0.1,Poor,2.4,2.6,5,0.52,0.57,0.24,0.19,0.12,0.46,2,3,2
1,2018-12-23,0.07,6,6.4,1.06,0.57,Good,2.1,2.3,4.4,0.53,0.53,0.1,0.22,0.17,0.53,2,19,2
2,2018-12-23,0.06,5,5.4,1.08,0.41,Average,1.8,2.1,3.8,0.54,0.54,0.05,0.22,0.14,0.54,2,19,2
1,2018-12-23,0.08,6.5,5.2,0.8,0.56,Good,2.5,2.1,4.5,0.46,0.46,0.19,0.11,0.06,0.42,2,5,2
2,2018-12-23,0.05,4.6,3.4,0.73,0.59,Good,2.2,1.1,3.3,0.33,0.34,0.13,0.17,0.13,0.38,2,5,2
1,2018-12-23,0.02,1.9,2.2,1.16,0.79,Very Good,0.8,0.9,1.7,0.55,0.61,0.08,0.08,0.08,0.52,2,8,2
2,2018-12-23,0.03,2.5,2.2,0.91,0.59,Good,1.2,0.9,2.2,0.43,0.43,0.06,0.09,0.09,0.44,2,8,2
1,2018-12-23,0.02,1.6,1.8,1.1,0.9,Excellent,0.7,0.5,1.2,0.4,0.43,0.05,0.29,0.19,0.52,2,7,2
2,2018-12-23,0.03,2.5,1.7,0.69,0.72,Very Good,1.3,0.6,1.9,0.32,0.42,0.19,0.03,0.03,0.28,2,7,2
1,2018-12-23,0.09,7.3,2.4,0.33,0.19,Below Average,0.7,0.4,1.1,0.36,0.43,0.66,0.19,0.01,0.18,2,20,2
2,2018-12-23,0.09,7.8,4.6,0.59,0.16,Below Average,0.7,0.5,1.2,0.44,0.47,0.54,0.31,0.04,0.31,2,20,2
1,2018-12-23,0.1,8.6,6.7,0.78,0.42,Average,3.8,2.6,6.5,0.41,0.43,0.16,0.09,0.05,0.38,3,21,2
2,2018-12-23,0.08,6.7,5.4,0.81,0.56,Good,3.2,1.8,5,0.37,0.4,0.14,0.14,0.12,0.39,3,21,2
1,2018-12-23,0.2,17.2,15.3,0.89,0.7,Very Good,6.8,5.8,12.6,0.46,0.53,0.2,0.08,0.07,0.4,3,22,2
2,2018-12-23,0.19,16.6,14.5,0.88,0.38,Average,6.8,5.1,11.8,0.43,0.49,0.19,0.13,0.09,0.4,3,22,2
1,2018-12-23,0.07,5.6,5.4,0.96,0.73,Very Good,1.8,1.9,3.7,0.52,0.56,0.19,0.18,0.14,0.45,3,23,2
2,2018-12-23,0.09,7.6,7.3,0.96,0.28,Below Average,2.8,2.8,5.6,0.49,0.54,0.14,0.14,0.11,0.46,3,23,2
1,2018-12-23,0.03,2.2,1.5,0.71,0.22,Below Average,1.4,0.5,1.9,0.28,0.36,0.07,0.04,0.04,0.29,4,24,2
2,2018-12-23,0.02,2.1,2,0.96,0.44,Average,0.9,0.8,1.7,0.46,0.52,0.15,0.07,0.07,0.41,4,24,2
1,2018-12-23,0.09,8.2,6.8,0.84,0.61,Good,2.5,2.5,5.1,0.5,0.61,0.32,0.07,0.07,0.37,4,25,2
2,2018-12-23,0.12,10.5,7.3,0.7,0.75,Very Good,4.4,2.5,6.8,0.36,0.43,0.26,0.1,0.04,0.32,4,25,2
1,2018-12-23,0.01,0.8,1.2,1.46,0.91,Excellent,0.4,0.5,0.8,0.55,0.73,0,0,0,0.55,4,26,2
2,2018-12-23,0.02,1.8,2.4,1.35,0.17,Below Average,0.8,0.8,1.6,0.52,0.69,0.04,0.04,0.04,0.52,4,26,2
1,2018-12-23,0.01,0.6,0,0,-,-,0.2,0,0.2,0,0,0.75,0,0,0,5,27,2
2,2018-12-23,0,0.2,0.2,0.67,-,-,0.2,0.1,0.2,0.33,0.33,0,0,0,0.33,5,27,2
1,2018-12-23,0.01,0.8,0.6,0.73,0.37,Average,0.3,0.2,0.5,0.43,0.5,0.27,0.09,0.09,0.36,5,28,2
2,2018-12-23,0.02,2,1.6,0.81,0.58,Good,0.8,0.6,1.4,0.44,0.56,0.23,0.08,0.08,0.35,5,28,2
1,2018-12-23,0.6,31.8,32.7,1.03,0.81,Very Good,19.1,12.7,31.8,0.4,0.51,0,0.01,0.01,0.4,6,29,2
2,2018-12-23,0.54,28.3,26.9,0.95,0.46,Average,18.4,9.9,28.3,0.35,0.47,0,0,0,0.35,6,29,2
1,2018-12-23,0.01,0.6,0.3,0.5,-,-,0.5,0.2,0.6,0.25,0.25,0,0,0,0.25,6,30,2
2,2018-12-23,0.03,1.6,0.8,0.52,0.67,Very Good,1.3,0.3,1.6,0.19,0.26,0,0,0,0.19,6,30,2
1,2018-12-23,0.06,3.1,1.8,0.6,0.29,Below Average,2.2,0.9,3.1,0.3,0.3,0,0,0,0.3,6,31,2
2,2018-12-23,0.05,2.4,1.3,0.55,0.8,Very Good,1.8,0.6,2.4,0.26,0.26,0,0.07,0.07,0.26,6,31,2
1,2018-12-23,0,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,6,32,2
2,2018-12-23,0,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,6,32,2
1,2018-12-23,0.29,15.2,16.5,1.09,0.44,Average,7.2,8,15.2,0.53,0.53,0,0.06,0.06,0.53,6,33,2
2,2018-12-23,0.34,17.5,21.2,1.21,0.23,Below Average,7.2,10.3,17.5,0.59,0.59,0,0.07,0.07,0.59,6,33,2
1,2018-12-23,0.05,2.8,3.1,1.08,0.76,Very Good,1.4,1.5,2.8,0.51,0.51,0,0.05,0.05,0.51,6,34,2
2,2018-12-23,0.08,4,3.9,0.98,0.49,Average,2.1,1.9,4,0.48,0.48,0,0.04,0.04,0.48,6,34,2
1,2018-12-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,35,2
2,2018-12-23,0,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,6,35,2
1,2018-12-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,36,2
2,2018-12-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,36,2
1,2018-12-23,0.34,17.9,19.9,1.11,0.8,Very Good,11.2,6.8,17.9,0.38,0.55,0,0,0,0.38,7,37,2
2,2018-12-23,0.39,20.5,20.3,0.99,0.55,Good,13.5,7,20.5,0.34,0.5,0,0,0,0.34,7,37,2
1,2018-12-23,0.65,11.6,12.5,1.07,0.79,Very Good,7.4,4.2,11.6,0.36,0.53,0,0.01,0.01,0.36,7,38,2
2,2018-12-23,0.54,11,9.2,0.83,0.76,Very Good,7.8,3.2,11,0.29,0.42,0,0,0,0.29,7,38,2
1,2018-12-23,0.35,6.3,7.5,1.18,0.67,Very Good,3.8,2.5,6.3,0.4,0.59,0,0,0,0.4,7,39,2
2,2018-12-23,0.46,9.5,11.2,1.18,0.31,Average,5.6,3.8,9.5,0.41,0.59,0,0,0,0.41,7,39,2
1,2018-12-23,0.23,12.3,11.7,0.95,0.86,Excellent,6.9,5.4,12.3,0.44,0.48,0,0,0,0.44,8,40,2
2,2018-12-23,0.12,6.5,5.7,0.88,0.19,Below Average,3.9,2.5,6.5,0.39,0.44,0,0.01,0.01,0.39,8,40,2
1,2018-12-23,0.25,7.9,7.5,0.95,0.86,Excellent,4.2,3.8,7.9,0.48,0.48,0,0.01,0.01,0.48,9,41,2
2,2018-12-23,0.13,3.5,2.8,0.78,0.43,Average,2.2,1.4,3.5,0.39,0.39,0,0,0,0.39,9,41,2
1,2018-12-23,0.14,4.3,3.4,0.79,0.67,Very Good,2.6,1.7,4.3,0.39,0.39,0,0,0,0.39,9,42,2
2,2018-12-23,0.12,3.4,3.1,0.91,0.14,Poor,1.8,1.5,3.4,0.46,0.46,0,0,0,0.46,9,42,2
1,2018-12-23,0.62,19.5,21.8,1.11,0.83,Excellent,12.3,7.2,19.5,0.37,0.56,0,0,0,0.37,9,43,2
2,2018-12-23,0.76,21.4,21.1,0.99,0.57,Good,14.4,7,21.4,0.33,0.49,0,0,0,0.33,9,43,2
2,2018-12-23,0.94,68.8,60.9,0.89,0.33,Average,27.3,21.2,48.5,0.44,0.5,0.18,0.14,0.09,0.41,1,15,2
2,2018-12-23,0.06,4.5,4.4,0.98,0.32,Average,2.2,1.6,3.8,0.43,0.53,0.09,0.1,0.05,0.4,1,16,2
2,2018-12-23,0.03,2.1,1.8,0.85,0.43,Average,0.6,0.5,1.1,0.43,0.54,0.22,0.26,0,0.37,1,17,2
1,2018-12-23,1,84.1,79.1,0.94,0.82,Very Good,30.4,30,60.4,0.5,0.55,0.18,0.13,0.09,0.44,10,1,3
2,2018-12-23,1,83,76.1,0.92,0.28,Below Average,33.1,28.1,61.3,0.46,0.53,0.18,0.11,0.07,0.41,1,1,3
1,2018-12-23,0.16,13.1,13.8,1.05,0.75,Very Good,4.8,5.5,10.3,0.54,0.59,0.13,0.12,0.11,0.5,10,9,3
1,2018-12-23,0.16,13.1,13.8,1.05,0.75,Very Good,4.8,5.5,10.3,0.54,0.59,0.13,0.12,0.11,0.5,2,9,3
2,2018-12-23,0.18,14.5,17.4,1.2,0.03,Poor,4.9,7,11.9,0.59,0.65,0.1,0.11,0.09,0.56,2,9,3
2,2018-12-23,0.18,14.5,17.4,1.2,0.03,Poor,4.9,7,11.9,0.59,0.65,0.1,0.11,0.09,0.56,1,9,3
1,2018-12-23,0.84,71,65.4,0.92,0.84,Excellent,25.6,24.5,50.1,0.49,0.55,0.19,0.13,0.08,0.43,10,10,3
2,2018-12-23,0.83,68.5,58.8,0.86,0.48,Average,28.3,21.1,49.4,0.43,0.5,0.2,0.11,0.07,0.37,1,10,3
1,2018-12-23,0.03,2.6,2.1,0.81,0.73,Very Good,1.1,0.8,1.9,0.4,0.5,0.19,0.1,0,0.38,10,11,3
2,2018-12-23,0.02,1.4,0.9,0.64,0.6,Good,1,0.3,1.3,0.2,0.3,0,0.09,0.09,0.27,1,11,3
1,2018-12-23,0.08,5.6,6.6,1.18,0.97,Excellent,1.6,2.6,4.3,0.62,0.68,0.13,0.11,0.09,0.58,10,12,3
2,2018-12-23,0.07,4.6,3.3,0.7,0.8,Very Good,2.1,1.3,3.4,0.37,0.48,0.24,0.03,0,0.27,1,12,3
1,2018-12-23,0.04,2.8,2.3,0.82,0.54,Good,1.3,1.1,2.4,0.47,0.47,0.09,0.05,0,0.41,10,13,3
2,2018-12-23,0.05,3.6,2.9,0.79,0.5,Average,1.8,1.1,2.9,0.39,0.44,0.21,0.1,0.1,0.31,1,13,3
1,2018-12-23,0.11,8,6.9,0.86,0.57,Good,2.9,2.1,5,0.43,0.48,0.2,0.2,0.13,0.41,10,14,3
2,2018-12-23,0.13,8.6,7.3,0.84,0.5,Average,4,2.6,6.6,0.4,0.48,0.16,0.09,0.07,0.36,1,14,3
1,2018-12-23,0.99,70.3,64.8,0.92,0.84,Excellent,25.4,24.4,49.8,0.49,0.55,0.19,0.12,0.08,0.43,10,44,3
1,2018-12-23,0.01,0.8,0.6,0.83,-,-,0.3,0.1,0.4,0.33,0.33,0,0.5,0,0.5,10,45,3
1,2018-12-23,0.08,5.8,5.5,0.96,0.78,Very Good,2,1.8,3.8,0.47,0.53,0.15,0.2,0.07,0.48,10,46,3
