Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,Game_ID,Lineup_ID,OffReb,Pts,Stl,Three_FGA,Three_FGM,Three_FGm,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,Player_ID
0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,131
0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,128
0,0,0,1,0,1,0,0,0,0,7,6,0,0,0,0,0,0,0,0,1,0,1,128
1,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,128
0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,128
0,0,0,1,1,0,0,0,0,0,7,18,0,3,0,1,1,0,0,0,0,0,0,128
0,0,0,2,2,0,0,0,0,0,7,19,0,6,0,2,2,0,0,0,0,0,0,128
0,0,0,1,0,1,0,0,0,0,7,8,0,0,0,1,0,1,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,1,7,18,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,132
0,1,0,0,0,0,0,0,0,1,7,20,0,0,0,0,0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,141
1,1,0,0,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,142
0,0,0,1,1,0,0,0,0,0,7,20,0,2,0,0,0,0,0,0,1,1,0,129
