Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Format_ID,Category_ID,Element_ID,Team_ID
2019-01-09,0.2,16.5,13.5,0.82,0.83,Excellent,9.2,4.5,13.7,0.33,0.44,0.1,0.08,0.06,0.34,2,2,2,1
2019-01-09,0.22,18.5,17.5,0.95,0.67,Very Good,9.2,6,15.2,0.39,0.51,0.11,0.08,0.05,0.38,1,2,2,1
2019-01-09,0.15,12.8,11.2,0.88,0.19,Below Average,6,4.4,10.4,0.42,0.47,0.15,0.08,0.08,0.38,2,2,3,1
2019-01-09,0.08,6.5,6.8,1.06,0.98,Excellent,1.8,2.8,4.6,0.6,0.68,0.25,0.07,0.07,0.46,1,2,3,1
2019-01-09,0.06,5,4.5,0.91,0.29,Below Average,2.1,1.7,3.8,0.45,0.45,0.09,0.19,0.15,0.46,2,2,4,1
2019-01-09,0.1,8,6.5,0.82,0.48,Average,3.3,2.2,5.5,0.4,0.4,0.13,0.2,0.14,0.44,1,2,4,1
2019-01-09,0.07,5.5,5.4,0.99,0.81,Very Good,1.9,2,3.9,0.51,0.51,0.11,0.24,0.24,0.52,2,2,18,1
2019-01-09,0.11,9,10.4,1.15,0.72,Very Good,2.8,4.5,7.4,0.62,0.62,0.08,0.17,0.15,0.58,1,2,18,1
2019-01-09,0.06,5.3,5.4,1.01,0.24,Below Average,2.5,1.9,4.4,0.44,0.55,0.12,0.07,0.07,0.42,2,2,6,1
2019-01-09,0.11,8.8,9.6,1.1,0.85,Excellent,4,3.5,7.5,0.47,0.58,0.09,0.09,0.07,0.45,1,2,6,1
2019-01-09,0.06,5.4,5.5,1.03,0.54,Good,1.9,2.2,4.2,0.54,0.54,0.07,0.19,0.11,0.53,2,2,19,1
2019-01-09,0.05,4.2,4.2,1,0.36,Average,1.2,1.5,2.6,0.56,0.56,0.16,0.26,0.22,0.53,1,2,19,1
2019-01-09,0.05,4.5,3,0.67,0.76,Very Good,1.8,1.2,2.9,0.4,0.4,0.19,0.17,0.14,0.35,2,2,5,1
2019-01-09,0.05,3.8,3.6,0.94,0.87,Excellent,1.2,1.2,2.5,0.5,0.55,0.2,0.22,0.14,0.46,1,2,5,1
2019-01-09,0.06,5.3,4.8,0.9,0.63,Good,2.5,1.8,4.3,0.43,0.48,0.1,0.12,0.1,0.42,2,2,8,1
2019-01-09,0.05,3.8,3.1,0.82,0.27,Below Average,1.8,1.2,3,0.41,0.44,0.12,0.08,0.08,0.41,1,2,8,1
2019-01-09,0.04,3.3,2.1,0.63,0.82,Very Good,2.1,0.7,2.8,0.25,0.29,0.09,0.07,0.05,0.28,2,2,7,1
2019-01-09,0.02,1.5,1.5,1,0.85,Excellent,0.6,0.6,1.2,0.5,0.53,0.11,0.05,0.05,0.47,1,2,7,1
2019-01-09,0.08,6.8,3,0.44,0.55,Good,0.9,0.7,1.6,0.43,0.45,0.57,0.2,0.02,0.27,2,2,20,1
2019-01-09,0.09,7.2,4,0.55,0.76,Very Good,0.5,0.2,0.7,0.33,0.39,0.59,0.32,0.02,0.34,1,2,20,1
2019-01-09,0.07,5.6,4.2,0.74,0.73,Very Good,2.2,1.5,3.8,0.41,0.44,0.19,0.15,0.12,0.36,2,3,21,1
2019-01-09,0.06,5.1,4.5,0.89,0.73,Very Good,1.8,1.6,3.5,0.47,0.52,0.2,0.17,0.11,0.42,1,3,21,1
2019-01-09,0.27,22.4,19.4,0.87,0.43,Average,10.8,7.5,18.2,0.41,0.46,0.13,0.09,0.08,0.38,2,3,22,1
2019-01-09,0.17,14.3,13.4,0.94,0.84,Excellent,5.9,5.3,11.2,0.47,0.54,0.16,0.08,0.07,0.42,1,3,22,1
2019-01-09,0.07,6.2,5.7,0.93,0.35,Average,2.5,2.1,4.6,0.45,0.48,0.11,0.18,0.15,0.45,2,3,23,1
2019-01-09,0.12,9.9,8.8,0.88,0.56,Good,4,3.1,7.1,0.44,0.46,0.13,0.18,0.12,0.45,1,3,23,1
2019-01-09,0.01,1.2,1.2,1,0.42,Average,0.5,0.4,0.8,0.46,0.59,0.2,0.07,0.07,0.4,2,4,24,1
2019-01-09,0.02,1.2,0.9,0.75,0.26,Below Average,0.6,0.4,1,0.39,0.46,0.19,0,0,0.31,1,4,24,1
2019-01-09,0.13,11,8.2,0.74,0.68,Very Good,4.8,3.1,7.8,0.39,0.46,0.22,0.08,0.07,0.34,2,4,25,1
2019-01-09,0.11,9,6.5,0.73,0.33,Average,4.1,2.5,6.6,0.38,0.44,0.21,0.08,0.05,0.33,1,4,25,1
2019-01-09,0.01,1.2,1.2,1,0.57,Good,0.5,0.4,0.8,0.46,0.59,0.2,0.13,0.13,0.4,2,4,26,1
2019-01-09,0.02,1.9,2.2,1.16,0.69,Very Good,0.7,0.8,1.5,0.55,0.65,0.16,0.08,0.08,0.48,1,4,26,1
2019-01-09,0,0.2,0.3,1.33,-,-,0,0.1,0.1,1,1,0.33,0.33,0.33,0.67,2,5,27,1
2019-01-09,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,1,5,27,1
