Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Format_ID,Category_ID,Element_ID,Team_ID
2019-01-15,0.03,2.7,3.1,1.15,0.21,Below Average,1.1,1.2,2.2,0.53,0.54,0.06,0.17,0.13,0.54,2,2,8,2
2019-01-15,0.03,2.6,2.9,1.15,0.82,Very Good,1,1.3,2.3,0.56,0.61,0.07,0.07,0.07,0.54,1,2,8,2
2019-01-15,0.03,2.2,1.2,0.56,0.92,Excellent,1.3,0.4,1.7,0.26,0.34,0.18,0.03,0.03,0.23,2,2,7,2
2019-01-15,0.02,1.4,1.6,1.16,0.96,Excellent,0.6,0.4,1,0.44,0.53,0.08,0.24,0.16,0.52,1,2,7,2
2019-01-15,0.09,7.7,4.1,0.53,0.26,Below Average,0.7,0.6,1.2,0.46,0.48,0.58,0.27,0.04,0.28,2,2,20,2
2019-01-15,0.08,7.1,2.9,0.41,0.34,Average,0.8,0.7,1.4,0.46,0.5,0.6,0.2,0.02,0.22,1,2,20,2
2019-01-15,0.07,5.9,5.1,0.87,0.35,Average,2.6,1.8,4.4,0.41,0.46,0.14,0.13,0.1,0.41,2,3,21,2
2019-01-15,0.08,7.1,5,0.71,0.2,Below Average,3.4,1.9,5.3,0.36,0.38,0.16,0.09,0.06,0.35,1,3,21,2
2019-01-15,0.19,16.3,14.3,0.88,0.37,Average,6.9,5.2,12.1,0.43,0.48,0.17,0.12,0.09,0.4,2,3,22,2
2019-01-15,0.21,18.3,16.4,0.9,0.72,Very Good,7.4,6.2,13.6,0.46,0.52,0.19,0.09,0.08,0.41,1,3,22,2
2019-01-15,0.1,8.4,8.1,0.96,0.26,Below Average,3.1,3.2,6.2,0.51,0.55,0.16,0.13,0.09,0.45,2,3,23,2
2019-01-15,0.08,6.7,6.6,0.98,0.83,Excellent,2.3,2.4,4.7,0.51,0.56,0.18,0.14,0.1,0.45,1,3,23,2
2019-01-15,0.02,1.7,1.8,1.07,0.31,Average,0.7,0.7,1.4,0.5,0.58,0.13,0.07,0.07,0.45,2,4,24,2
2019-01-15,0.02,1.8,1.1,0.61,0.13,Poor,1.2,0.4,1.6,0.24,0.31,0.09,0.03,0.03,0.24,1,4,24,2
2019-01-15,0.12,10.4,8.2,0.78,0.6,Good,4.3,2.9,7.2,0.4,0.47,0.23,0.1,0.05,0.35,2,4,25,2
2019-01-15,0.11,9.1,7.8,0.87,0.71,Very Good,3,2.9,5.9,0.5,0.59,0.29,0.07,0.07,0.38,1,4,25,2
2019-01-15,0.02,2.1,2.6,1.24,0.21,Below Average,0.9,0.9,1.9,0.5,0.65,0.05,0.03,0.03,0.49,2,4,26,2
2019-01-15,0.02,1.3,1.9,1.46,0.95,Excellent,0.6,0.7,1.3,0.54,0.73,0,0,0,0.54,1,4,26,2
2019-01-15,0.01,0.6,0.8,1.5,0.06,Poor,0.2,0.3,0.5,0.56,0.61,0,0.3,0.2,0.6,2,5,27,2
2019-01-15,0.01,0.5,0,0,-,-,0.2,0,0.2,0,0,0.67,0,0,0,1,5,27,2
2019-01-15,0.03,2.2,1.7,0.78,0.57,Good,0.9,0.7,1.6,0.43,0.54,0.25,0.05,0.05,0.33,2,5,28,2
2019-01-15,0.01,1.1,0.9,0.8,0.49,Average,0.3,0.3,0.7,0.5,0.63,0.35,0.05,0.05,0.35,1,5,28,2
2019-01-15,0.54,28.1,27.5,0.98,0.31,Average,17.9,10.2,28.1,0.36,0.49,0,0,0,0.36,2,6,29,2
2019-01-15,0.59,31.7,31.1,0.98,0.66,Very Good,19.6,12.1,31.7,0.38,0.49,0,0,0,0.38,1,6,29,2
2019-01-15,0.03,1.6,1.1,0.66,0.45,Average,1.2,0.4,1.6,0.24,0.33,0,0,0,0.24,2,6,30,2
2019-01-15,0.02,0.9,0.4,0.5,0.29,Below Average,0.7,0.2,0.9,0.25,0.25,0,0,0,0.25,1,6,30,2
2019-01-15,0.05,2.6,1.6,0.63,0.72,Very Good,1.8,0.8,2.6,0.3,0.3,0,0.07,0.07,0.3,2,6,31,2
2019-01-15,0.06,2.9,1.9,0.64,0.33,Average,2,0.9,2.9,0.32,0.32,0,0,0,0.32,1,6,31,2
2019-01-15,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,2,6,32,2
2019-01-15,0,0.2,0.1,0.67,-,-,0.1,0.1,0.2,0.33,0.33,0,0,0,0.33,1,6,32,2
2019-01-15,0.33,17.4,21.1,1.21,0.18,Below Average,7.2,10.2,17.4,0.59,0.59,0,0.07,0.07,0.59,2,6,33,2
2019-01-15,0.29,15.4,16.3,1.06,0.32,Average,7.5,7.9,15.4,0.51,0.51,0,0.06,0.06,0.51,1,6,33,2
2019-01-15,0.08,4.3,4.6,1.05,0.3,Below Average,2.1,2.2,4.3,0.51,0.51,0,0.05,0.05,0.51,2,6,34,2
2019-01-15,0.06,3.4,3.5,1.03,0.69,Very Good,1.7,1.7,3.4,0.49,0.49,0,0.05,0.05,0.49,1,6,34,2
2019-01-15,0,0.2,0.3,2,-,-,0,0.2,0.2,1,1,0,0,0,1,2,6,35,2
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,35,2
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,36,2
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,36,2
2019-01-15,0.39,20.3,20.9,1.03,0.48,Average,13.1,7.3,20.3,0.36,0.52,0,0,0,0.36,2,7,37,2
2019-01-15,0.34,18.1,19.2,1.07,0.67,Very Good,11.5,6.6,18.1,0.36,0.53,0,0,0,0.36,1,7,37,2
2019-01-15,0.53,10.7,8.9,0.83,0.84,Excellent,7.6,3.1,10.7,0.29,0.42,0,0,0,0.29,2,7,38,2
2019-01-15,0.66,11.9,12.3,1.04,0.73,Very Good,7.7,4.2,11.9,0.36,0.52,0,0.01,0.01,0.36,1,7,38,2
2019-01-15,0.48,9.7,12.1,1.25,0.15,Below Average,5.5,4.2,9.7,0.43,0.62,0,0,0,0.43,2,7,39,2
2019-01-15,0.34,6.2,6.9,1.12,0.55,Good,3.8,2.3,6.2,0.38,0.56,0,0,0,0.38,1,7,39,2
2019-01-15,0.12,6.4,5.2,0.82,0.37,Average,4,2.4,6.4,0.37,0.4,0,0.01,0.01,0.37,2,8,40,2
2019-01-15,0.22,11.9,10.7,0.89,0.82,Very Good,6.9,5,11.9,0.42,0.45,0,0,0,0.42,1,8,40,2
2019-01-15,0.13,3.7,2.7,0.74,0.51,Good,2.3,1.3,3.7,0.36,0.36,0,0.02,0.02,0.36,2,9,41,2
2019-01-15,0.27,8.4,7.3,0.87,0.81,Very Good,4.7,3.7,8.4,0.44,0.44,0,0.01,0.01,0.44,1,9,41,2
2019-01-15,0.12,3.4,3.6,1.03,0.03,Poor,1.7,1.8,3.4,0.52,0.52,0,0,0,0.52,2,9,42,2
2019-01-15,0.13,4.2,3.3,0.79,0.73,Very Good,2.6,1.7,4.2,0.4,0.4,0,0,0,0.4,1,9,42,2
2019-01-15,0.75,20.9,21.2,1.01,0.5,Average,13.9,7.1,20.9,0.34,0.51,0,0,0,0.34,2,9,43,2
2019-01-15,0.6,19.1,20.4,1.07,0.72,Very Good,12.3,6.8,19.1,0.36,0.53,0,0,0,0.36,1,9,43,2
2019-01-15,0.95,68.9,59.4,0.86,0.59,Good,29.2,21.2,50.4,0.42,0.48,0.17,0.12,0.08,0.39,1,10,44,2
2019-01-15,0.05,3.9,3.9,1.01,0.77,Very Good,1.6,1.4,3,0.48,0.57,0.13,0.13,0.07,0.46,1,10,45,2
2019-01-15,0.1,7.1,5.8,0.83,0.52,Good,2.7,1.9,4.6,0.42,0.49,0.22,0.14,0.08,0.39,1,10,46,2
2019-01-15,1,80.8,75.5,0.93,0.17,Below Average,34.8,27.9,62.7,0.45,0.5,0.13,0.12,0.09,0.43,2,1,1,8
2019-01-15,1,78.6,73.5,0.94,0.82,Very Good,31.1,25.4,56.5,0.45,0.51,0.16,0.15,0.09,0.43,1,10,1,8
2019-01-15,0.15,12.2,13.8,1.14,0.05,Poor,4,4.8,8.8,0.54,0.62,0.14,0.17,0.16,0.52,2,1,9,8
2019-01-15,0.15,12.2,13.8,1.14,0.05,Poor,4,4.8,8.8,0.54,0.62,0.14,0.17,0.16,0.52,2,2,9,8
2019-01-15,0.08,6.6,7.2,1.1,0.89,Excellent,2.1,2,4.1,0.49,0.61,0.18,0.24,0.2,0.49,1,2,9,8
2019-01-15,0.08,6.6,7.2,1.1,0.89,Excellent,2.1,2,4.1,0.49,0.61,0.18,0.24,0.2,0.49,1,10,9,8
2019-01-15,0.85,68.6,61.7,0.9,0.24,Below Average,30.8,23.1,53.9,0.43,0.48,0.12,0.12,0.08,0.42,2,1,10,8
2019-01-15,0.92,72,66.2,0.92,0.83,Excellent,29,23.4,52.4,0.45,0.51,0.16,0.14,0.08,0.43,1,10,10,8
2019-01-15,0.04,2.9,1.9,0.64,0.63,Good,1.6,0.6,2.2,0.29,0.34,0.16,0.08,0.06,0.3,2,1,11,8
2019-01-15,0.04,3.2,2.8,0.87,0.87,Excellent,1.5,0.9,2.4,0.39,0.49,0.18,0.07,0.07,0.36,1,10,11,8
2019-01-15,0.07,5.1,6.2,1.22,0.01,Poor,1.8,2.2,4,0.56,0.64,0.07,0.16,0.12,0.56,2,1,12,8
2019-01-15,0.07,5,4.3,0.86,0.61,Good,2.3,1.7,4,0.43,0.48,0.13,0.11,0.07,0.39,1,10,12,8
2019-01-15,0.03,2.2,1.7,0.76,0.6,Good,1.1,0.7,1.8,0.39,0.4,0.11,0.08,0.05,0.37,2,1,13,8
2019-01-15,0.04,2.6,2.2,0.84,0.62,Good,1.3,0.8,2.1,0.39,0.46,0.13,0.07,0.07,0.38,1,10,13,8
2019-01-15,0.12,8.4,8.1,0.97,0.15,Below Average,3.8,3.3,7.1,0.46,0.51,0.11,0.07,0.06,0.44,2,1,14,8
2019-01-15,0.11,7.8,7.1,0.92,0.73,Very Good,3.6,2.7,6.3,0.43,0.49,0.13,0.08,0.06,0.41,1,10,14,8
2019-01-15,1,68.6,61.7,0.9,0.23,Below Average,30.8,23.1,53.9,0.43,0.48,0.12,0.12,0.08,0.42,2,1,15,8
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,16,8
2019-01-15,0.01,0.7,0.6,0.92,0.29,Below Average,0.2,0.1,0.2,0.25,0.25,0.17,0.5,0,0.58,2,1,17,8
2019-01-15,0.22,17.7,17.4,0.98,0.19,Below Average,9.6,6.2,15.8,0.39,0.51,0.06,0.05,0.04,0.39,2,2,2,8
2019-01-15,0.3,23.2,21.5,0.93,0.61,Good,12.2,7.8,20,0.39,0.5,0.09,0.06,0.04,0.38,1,2,2,8
2019-01-15,0.13,10.8,7,0.65,0.8,Very Good,5.4,2.7,8.1,0.33,0.36,0.19,0.09,0.07,0.31,2,2,3,8
2019-01-15,0.14,11.1,9.5,0.85,0.81,Very Good,3.6,3.1,6.7,0.46,0.5,0.25,0.19,0.14,0.42,1,2,3,8
2019-01-15,0.13,10.4,9.2,0.89,0.31,Average,4.3,3.8,8.1,0.47,0.47,0.1,0.13,0.09,0.47,2,2,4,8
2019-01-15,0.09,6.7,4.5,0.67,0.17,Below Average,3.3,1.8,5.1,0.36,0.36,0.16,0.08,0.05,0.34,1,2,4,8
2019-01-15,0.07,5.4,6.9,1.3,0.05,Poor,1.4,3.1,4.5,0.68,0.68,0.08,0.17,0.15,0.65,2,2,18,8
2019-01-15,0.1,7.9,8.5,1.08,0.53,Good,2.9,3.8,6.7,0.56,0.56,0.09,0.11,0.11,0.52,1,2,18,8
2019-01-15,0.05,3.8,4.4,1.17,0.2,Below Average,1.2,1.8,3,0.61,0.61,0.09,0.16,0.13,0.59,2,2,19,8
2019-01-15,0.04,2.9,3.6,1.27,0.95,Excellent,0.6,1.5,2.1,0.71,0.71,0.12,0.18,0.12,0.65,1,2,19,8
2019-01-15,0.07,5.5,5.2,0.96,0.35,Average,2.8,1.9,4.6,0.41,0.49,0.09,0.12,0.09,0.39,2,2,6,8
2019-01-15,0.04,3.2,2.8,0.89,0.5,Average,1.5,0.9,2.5,0.38,0.44,0.09,0.17,0.11,0.41,1,2,6,8
2019-01-15,0.05,4.1,4,0.99,0.06,Poor,2,1.4,3.4,0.41,0.47,0.06,0.12,0.1,0.45,2,2,5,8
2019-01-15,0.06,4.7,5.1,1.09,0.98,Excellent,1.5,1.5,3,0.49,0.54,0.15,0.28,0.19,0.53,1,2,5,8
2019-01-15,0.05,3.6,3.4,0.92,0.59,Good,1.6,1.2,2.8,0.42,0.44,0.05,0.23,0.19,0.47,2,2,8,8
2019-01-15,0.05,3.8,4,1.05,0.65,Very Good,1.7,1.8,3.5,0.51,0.57,0.08,0.06,0.06,0.46,1,2,8,8
2019-01-15,0.04,3.5,1.9,0.56,0.93,Excellent,2.2,0.8,2.9,0.26,0.29,0.1,0.05,0.05,0.25,2,2,7,8
2019-01-15,0.03,2.5,2.4,0.95,0.78,Very Good,1.2,0.8,2.1,0.4,0.5,0.1,0.1,0.1,0.41,1,2,7,8
2019-01-15,0.05,4.1,2.2,0.55,0.21,Below Average,0.3,0.3,0.6,0.5,0.5,0.57,0.3,0.06,0.3,2,2,20,8
2019-01-15,0.08,6.1,4.3,0.71,0.95,Excellent,0.3,0.5,0.8,0.62,0.62,0.51,0.37,0.02,0.4,1,2,20,8
2019-01-15,0.06,4.9,4.5,0.92,0.24,Below Average,2.5,1.6,4.1,0.39,0.46,0.08,0.1,0.08,0.41,2,3,21,8
2019-01-15,0.1,7.7,7.6,0.99,0.9,Excellent,3.4,2.5,5.8,0.42,0.48,0.11,0.18,0.12,0.46,1,3,21,8
2019-01-15,0.25,20.4,17.2,0.84,0.54,Good,9.9,6.4,16.3,0.39,0.45,0.12,0.12,0.09,0.39,2,3,22,8
2019-01-15,0.3,23.5,21.9,0.93,0.82,Very Good,9.5,7.8,17.4,0.45,0.52,0.17,0.13,0.11,0.42,1,3,22,8
2019-01-15,0.15,12.5,11.9,0.96,0.27,Below Average,5.2,4.8,10.1,0.48,0.51,0.09,0.11,0.08,0.47,2,3,23,8
2019-01-15,0.12,9.8,8.1,0.83,0.41,Average,4.6,3.2,7.8,0.41,0.45,0.13,0.08,0.05,0.39,1,3,23,8
2019-01-15,0.01,0.8,0.5,0.57,0.92,Excellent,0.5,0.2,0.6,0.27,0.36,0.21,0,0,0.21,2,4,24,8
2019-01-15,0.04,3,2.5,0.82,0.33,Average,1.8,1,2.8,0.35,0.42,0.04,0.02,0.02,0.35,1,4,24,8
2019-01-15,0.14,11.4,10.3,0.91,0.21,Below Average,4.5,3.7,8.2,0.45,0.54,0.18,0.13,0.1,0.41,2,4,25,8
2019-01-15,0.19,14.9,12.7,0.85,0.66,Very Good,5.9,4.8,10.6,0.45,0.54,0.24,0.08,0.06,0.36,1,4,25,8
2019-01-15,0.03,2.1,2.7,1.28,0.18,Below Average,0.9,1,1.9,0.52,0.65,0.06,0.06,0.03,0.5,2,4,26,8
2019-01-15,0.04,3.1,3.6,1.17,0.73,Very Good,1.3,1.4,2.7,0.52,0.63,0.06,0.1,0.04,0.48,1,4,26,8
2019-01-15,0,0.3,0.2,0.8,-,-,0.1,0.1,0.1,0.5,0.75,0.4,0.2,0,0.4,2,5,27,8
2019-01-15,0.01,0.6,0.7,1.09,0.76,Very Good,0.2,0.2,0.4,0.57,0.71,0.27,0.09,0.09,0.46,1,5,27,8
2019-01-15,0.01,1.1,1.1,1.06,0.21,Below Average,0.4,0.4,0.7,0.5,0.63,0.17,0.17,0.11,0.5,2,5,28,8
2019-01-15,0.02,1.6,1.6,1,0.8,Very Good,0.7,0.6,1.4,0.48,0.59,0.07,0.07,0,0.41,1,5,28,8
2019-01-15,0.48,25.9,21.7,0.84,0.89,Excellent,17.9,8,25.9,0.31,0.42,0,0.01,0.01,0.31,2,6,29,8
2019-01-15,0.51,26.6,25.9,0.98,0.65,Very Good,16.8,9.8,26.6,0.37,0.49,0,0,0,0.37,1,6,29,8
2019-01-15,0.03,1.4,1.1,0.78,0.28,Below Average,0.9,0.4,1.4,0.3,0.39,0,0,0,0.3,2,6,30,8
2019-01-15,0.04,1.9,1.5,0.81,0.77,Very Good,1.4,0.5,1.9,0.28,0.41,0,0,0,0.28,1,6,30,8
2019-01-15,0.05,2.7,2.2,0.83,0.26,Below Average,1.6,1.1,2.7,0.41,0.41,0,0.02,0.02,0.41,2,6,31,8
2019-01-15,0.03,1.7,1.7,1,0.94,Excellent,0.9,0.8,1.7,0.45,0.45,0,0.1,0.1,0.45,1,6,31,8
2019-01-15,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,2,6,32,8
2019-01-15,0,0.1,0.1,2,-,-,0,0.1,0.1,1,1,0,0,0,1,1,6,32,8
2019-01-15,0.32,17.2,21.4,1.25,0.12,Poor,7,10.2,17.2,0.59,0.59,0,0.09,0.09,0.59,2,6,33,8
2019-01-15,0.36,18.9,23,1.21,0.86,Excellent,8,10.9,18.9,0.58,0.58,0,0.08,0.08,0.58,1,6,33,8
2019-01-15,0.15,8.1,7.7,0.95,0.57,Good,4.3,3.8,8.1,0.47,0.47,0,0.01,0.01,0.47,2,6,34,8
2019-01-15,0.1,5.1,3.6,0.71,0.11,Poor,3.3,1.8,5.1,0.36,0.36,0,0,0,0.36,1,6,34,8
2019-01-15,0,0.2,0.4,1.5,-,-,0.1,0.2,0.2,0.75,0.75,0,0,0,0.75,2,6,35,8
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,35,8
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,36,8
2019-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,36,8
2019-01-15,0.27,14.5,14.3,0.98,0.64,Good,9.6,4.9,14.5,0.34,0.49,0,0,0,0.34,2,7,37,8
2019-01-15,0.39,20.4,20.2,0.99,0.45,Average,12.8,7.5,20.4,0.37,0.5,0,0,0,0.37,1,7,37,8
2019-01-15,0.67,9.7,9.5,0.98,0.42,Average,6.4,3.3,9.7,0.34,0.49,0,0.01,0.01,0.34,2,7,38,8
2019-01-15,0.48,9.8,8.9,0.92,0.41,Average,6.3,3.5,9.8,0.36,0.46,0,0,0,0.36,1,7,38,8
2019-01-15,0.33,4.8,4.8,0.99,0.81,Very Good,3.2,1.6,4.8,0.33,0.49,0,0,0,0.33,2,7,39,8
2019-01-15,0.52,10.6,11.2,1.06,0.42,Average,6.5,4.1,10.6,0.38,0.53,0,0,0,0.38,1,7,39,8
2019-01-15,0.17,9.3,5.5,0.6,0.95,Excellent,6.9,2.4,9.3,0.26,0.29,0,0.01,0.01,0.26,2,8,40,8
2019-01-15,0.08,4.4,4.4,1,0.96,Excellent,2.6,1.8,4.4,0.41,0.5,0,0,0,0.41,1,8,40,8
2019-01-15,0.17,4.3,3.2,0.75,0.48,Average,2.7,1.6,4.3,0.37,0.37,0,0.01,0.01,0.37,2,9,41,8
2019-01-15,0.1,2.7,2.2,0.83,0.71,Very Good,1.6,1.1,2.7,0.41,0.41,0,0,0,0.41,1,9,41,8
2019-01-15,0.12,3,1.6,0.55,0.84,Excellent,2.2,0.8,3,0.28,0.28,0,0,0,0.28,2,9,42,8
2019-01-15,0.2,5.3,4.8,0.91,0.92,Excellent,2.9,2.4,5.3,0.46,0.46,0,0,0,0.46,1,9,42,8
2019-01-15,0.72,18.6,16.8,0.9,0.86,Excellent,13.1,5.6,18.6,0.3,0.45,0,0,0,0.3,2,9,43,8
2019-01-15,0.7,18.6,18.9,1.02,0.54,Good,12.3,6.3,18.6,0.34,0.51,0,0,0,0.34,1,9,43,8
2019-01-15,0.98,70.9,64.1,0.91,0.79,Very Good,28.8,22.6,51.4,0.44,0.5,0.16,0.14,0.08,0.42,1,10,44,8
2019-01-15,0.02,1.1,2.1,1.9,1,Excellent,0.2,0.8,1,0.77,0.97,0,0.16,0.11,0.79,1,10,45,8
2019-01-15,0.05,3.9,3.7,0.96,0.79,Very Good,1.3,0.8,2.1,0.37,0.46,0.17,0.32,0.11,0.47,1,10,46,8
2019-01-15,1,87.5,83.6,0.96,0.1,Poor,33,29.2,62.2,0.47,0.54,0.18,0.13,0.08,0.44,2,1,1,7
2019-01-15,1,85.9,85.6,1,0.95,Excellent,34.9,30.2,65.1,0.46,0.55,0.14,0.12,0.09,0.44,1,10,1,7
2019-01-15,0.21,18.2,18.5,1.02,0.31,Average,6.3,6.6,12.9,0.51,0.58,0.18,0.13,0.09,0.47,2,1,9,7
2019-01-15,0.21,18.2,18.5,1.02,0.31,Average,6.3,6.6,12.9,0.51,0.58,0.18,0.13,0.09,0.47,2,2,9,7
2019-01-15,0.19,16.4,18.3,1.12,0.92,Excellent,6.8,6.6,13.4,0.49,0.6,0.1,0.1,0.09,0.47,1,2,9,7
2019-01-15,0.19,16.4,18.3,1.12,0.92,Excellent,6.8,6.6,13.4,0.49,0.6,0.1,0.1,0.09,0.47,1,10,9,7
2019-01-15,0.79,69.3,65.1,0.94,0.08,Poor,26.7,22.5,49.2,0.46,0.53,0.18,0.13,0.08,0.43,2,1,10,7
2019-01-15,0.81,69.5,67.4,0.97,0.95,Excellent,28.1,23.6,51.7,0.46,0.54,0.15,0.13,0.1,0.43,1,10,10,7
2019-01-15,0.03,2.3,2.2,0.95,0.08,Poor,1.2,0.8,2,0.41,0.52,0.1,0.03,0.03,0.39,2,1,11,7
2019-01-15,0.04,3.4,3.3,0.98,0.95,Excellent,1.6,1.1,2.8,0.4,0.49,0.09,0.11,0.07,0.42,1,10,11,7
2019-01-15,0.09,6.2,7.3,1.18,0.01,Poor,2.3,2.7,5,0.54,0.62,0.1,0.1,0.08,0.53,2,1,12,7
2019-01-15,0.07,4.7,4.1,0.86,0.61,Good,2.1,1.5,3.6,0.41,0.48,0.14,0.11,0.11,0.39,1,10,12,7
2019-01-15,0.03,1.9,1.9,0.97,0.15,Below Average,0.9,0.6,1.5,0.42,0.52,0.15,0.09,0.03,0.39,2,1,13,7
2019-01-15,0.04,2.5,3.1,1.23,0.99,Excellent,0.9,1.1,2.1,0.54,0.67,0.12,0.12,0.12,0.51,1,10,13,7
2019-01-15,0.13,8.6,7.9,0.91,0.29,Below Average,3.5,2.7,6.2,0.43,0.49,0.16,0.14,0.07,0.43,2,1,14,7
2019-01-15,0.14,9.6,9.3,0.96,0.85,Excellent,3.9,3.1,7.1,0.44,0.52,0.13,0.15,0.14,0.45,1,10,14,7
2019-01-15,0.93,64.4,60.5,0.94,0.09,Poor,24.8,20.9,45.7,0.46,0.53,0.17,0.13,0.07,0.43,2,1,15,7
2019-01-15,0.07,4.9,4.6,0.95,0.37,Average,1.9,1.6,3.5,0.47,0.56,0.18,0.1,0.08,0.41,2,1,16,7
2019-01-15,0.12,8.3,7.9,0.95,0.22,Below Average,2.2,2.2,4.4,0.5,0.62,0.29,0.2,0.05,0.43,2,1,17,7
2019-01-15,0.24,20.8,20.3,0.98,0.21,Below Average,10.9,7.2,18.1,0.4,0.52,0.09,0.05,0.04,0.38,2,2,2,7
2019-01-15,0.3,25.9,27.7,1.07,0.94,Excellent,12.7,9.3,22,0.42,0.57,0.08,0.08,0.07,0.42,1,2,2,7
2019-01-15,0.09,7.6,7,0.92,0.1,Poor,3.1,2.6,5.7,0.46,0.53,0.17,0.09,0.07,0.42,2,2,3,7
2019-01-15,0.08,7.1,5.8,0.83,0.73,Very Good,3.2,2.2,5.4,0.4,0.44,0.15,0.1,0.09,0.38,1,2,3,7
2019-01-15,0.09,7.9,6.4,0.8,0.65,Very Good,2.9,2.4,5.2,0.45,0.45,0.21,0.16,0.1,0.42,2,2,4,7
2019-01-15,0.04,3.8,2.9,0.77,0.35,Average,1.5,1.1,2.6,0.42,0.42,0.2,0.13,0.13,0.38,1,2,4,7
2019-01-15,0.08,6.6,8.2,1.24,0.12,Poor,1.5,3.4,4.8,0.7,0.7,0.14,0.14,0.13,0.63,2,2,18,7
2019-01-15,0.07,5.8,7.7,1.32,0.97,Excellent,1.4,3.2,4.6,0.69,0.69,0.05,0.2,0.2,0.69,1,2,18,7
2019-01-15,0.06,5.4,5.9,1.09,0.37,Average,1.7,2.3,4,0.57,0.57,0.12,0.17,0.16,0.55,2,2,19,7
2019-01-15,0.06,4.8,6,1.26,0.94,Excellent,1.3,2.2,3.5,0.63,0.64,0.06,0.24,0.2,0.64,1,2,19,7
2019-01-15,0.08,6.5,7.3,1.12,0.1,Poor,2.9,2.5,5.4,0.46,0.57,0.1,0.08,0.07,0.45,2,2,6,7
2019-01-15,0.06,5.2,4.7,0.91,0.55,Good,2.7,1.8,4.5,0.4,0.51,0.11,0.02,0.02,0.35,1,2,6,7
2019-01-15,0.03,2.9,2.6,0.9,0.2,Below Average,1,0.8,1.8,0.45,0.48,0.16,0.24,0.18,0.48,2,2,5,7
2019-01-15,0.09,7.3,5.8,0.8,0.58,Good,3.1,2.1,5.2,0.4,0.41,0.15,0.17,0.15,0.4,1,2,5,7
2019-01-15,0.02,1.9,2,1.06,0.34,Average,0.8,0.8,1.6,0.48,0.54,0.03,0.13,0.06,0.5,2,2,8,7
2019-01-15,0.01,1.2,1.2,1,0.59,Good,0.5,0.5,1,0.47,0.59,0.15,0,0,0.4,1,2,8,7
2019-01-15,0.02,2.1,1.2,0.6,0.88,Excellent,1.2,0.4,1.6,0.25,0.3,0.17,0.09,0.06,0.23,2,2,7,7
2019-01-15,0.01,1.1,1.1,1.06,0.9,Excellent,0.6,0.4,1,0.41,0.53,0.06,0.06,0.06,0.39,1,2,7,7
2019-01-15,0.09,7.6,4.2,0.56,0.18,Below Average,0.6,0.2,0.9,0.27,0.27,0.57,0.32,0.01,0.3,2,2,20,7
2019-01-15,0.09,7.5,4.4,0.59,0.85,Excellent,1,0.8,1.8,0.45,0.48,0.52,0.26,0.05,0.31,1,2,20,7
2019-01-15,0.05,4.1,3.8,0.94,0.17,Below Average,1.3,1.3,2.6,0.5,0.57,0.17,0.2,0.15,0.46,2,3,21,7
2019-01-15,0.13,11.4,9.4,0.83,0.57,Good,5.1,3.3,8.4,0.39,0.44,0.12,0.16,0.14,0.39,1,3,21,7
2019-01-15,0.15,12.9,12.6,0.98,0.08,Poor,5.6,4.8,10.4,0.46,0.53,0.12,0.09,0.06,0.44,2,3,22,7
2019-01-15,0.14,12.3,11.4,0.93,0.82,Very Good,5.7,4.3,10,0.43,0.51,0.12,0.08,0.06,0.4,1,3,22,7
2019-01-15,0.13,11.5,10.4,0.9,0.44,Average,4.5,3.8,8.4,0.46,0.5,0.17,0.13,0.09,0.43,2,3,23,7
2019-01-15,0.06,5.1,4.4,0.85,0.48,Average,2.2,1.7,3.9,0.44,0.46,0.16,0.1,0.1,0.4,1,3,23,7
2019-01-15,0.01,1.1,1.2,1.05,0.33,Average,0.3,0.5,0.8,0.62,0.77,0.21,0.11,0.05,0.42,2,4,24,7
2019-01-15,0.05,4.1,3.6,0.88,0.41,Average,2,1.2,3.2,0.37,0.48,0.09,0.15,0.13,0.39,1,4,24,7
2019-01-15,0.07,6.5,5.8,0.89,0.24,Below Average,2.5,2.2,4.7,0.46,0.54,0.2,0.08,0.04,0.39,2,4,25,7
2019-01-15,0.07,6.1,5.7,0.94,0.88,Excellent,2.5,2.1,4.6,0.46,0.58,0.2,0.05,0.02,0.38,1,4,25,7
2019-01-15,0.04,3.6,4,1.12,0.36,Average,1.6,1.5,3.1,0.47,0.59,0.08,0.05,0.05,0.46,2,4,26,7
