Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,Game_ID,Lineup_ID,OffReb,Pts,Stl,Three_FGA,Three_FGM,Three_FGm,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,Player_ID
0,0,0,0,0,0,0,0,0,1,15,4,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,1,0,1,0,0,0,0,15,5,0,0,0,0,0,0,0,1,1,0,1,130
0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,1,0,1,0,0,0,0,15,12,0,0,0,0,0,0,0,0,1,0,1,130
0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,0,0,0,0,0,0,0,0,130
1,0,1,2,1,1,0,0,0,0,16,1,0,3,0,2,1,1,1,1,0,0,0,135
0,0,0,1,1,0,0,0,0,0,16,2,0,3,0,1,1,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,1,1,0,0,0,0,0,16,7,0,2,0,0,0,0,0,0,1,1,0,135
0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,135
0,0,1,2,2,0,2,1,1,1,16,11,0,5,0,0,0,0,1,1,2,2,0,135
0,0,0,1,0,1,0,0,0,0,16,15,0,0,0,0,0,0,0,0,1,0,1,135
0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,1,0,1,0,0,0,1,16,17,0,0,1,0,0,0,0,0,1,0,1,135
1,0,0,1,0,1,0,0,0,0,16,18,0,0,0,1,0,1,0,1,0,0,0,135
0,0,0,1,0,1,0,0,0,0,16,20,0,0,0,0,0,0,0,0,1,0,1,135
1,0,0,1,0,1,0,0,0,1,16,21,0,0,0,0,0,0,0,1,1,0,1,135
1,0,0,5,3,2,0,0,0,0,15,1,2,6,0,1,0,1,2,0,4,3,1,135
1,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,1,0,1,0,0,0,0,15,5,0,0,0,0,0,0,0,0,1,0,1,135
0,0,0,2,1,1,0,0,0,0,15,6,0,2,0,0,0,0,0,0,2,1,1,135
1,0,0,1,0,1,0,0,0,0,15,7,0,0,1,0,0,0,0,1,1,0,1,135
0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,1,0,0,0,135
0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,1,15,14,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,135
1,0,1,3,2,1,0,0,0,0,15,16,0,5,0,1,1,0,1,0,2,1,1,135
0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,1,1,0,0,0,0,0,15,18,0,2,0,0,0,0,0,0,1,1,0,135
0,0,0,1,0,1,0,0,0,0,15,20,0,0,0,1,0,1,0,0,0,0,0,135
0,0,0,1,1,0,0,0,0,1,16,1,0,2,0,0,0,0,0,0,1,1,0,133
0,0,1,2,1,1,0,0,0,0,16,3,0,2,0,0,0,0,1,0,2,1,1,133
0,0,1,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,1,0,0,0,0,133
0,1,1,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,1,2,0,0,0,133
0,0,1,2,0,2,0,0,0,1,16,8,1,0,0,0,0,0,2,0,2,0,2,133
0,0,1,1,0,1,0,0,0,0,16,11,0,0,0,0,0,0,1,0,1,0,1,133
0,0,0,0,0,0,0,0,0,0,16,12,1,0,0,0,0,0,1,0,0,0,0,133
